id,chance,max_level,min_level,encounter_method_id,location_area_id,creature_id,max_chance
871,10,37,37,1,12,308,10
872,10,37,37,1,12,308,30
873,10,37,37,1,12,308,30
874,10,39,39,1,12,308,30
875,4,36,36,1,12,337,8
876,4,37,37,1,12,337,8
877,4,36,36,1,12,337,8
878,4,37,37,1,12,337,8
879,4,38,38,1,12,337,8
880,4,38,38,1,12,337,8
881,4,36,36,1,12,338,8
882,4,37,37,1,12,338,8
883,4,36,36,1,12,338,8
884,4,37,37,1,12,338,8
885,4,38,38,1,12,338,8
886,4,38,38,1,12,338,8
887,5,37,37,1,12,433,10
888,5,38,38,1,12,433,10
889,5,37,37,1,12,433,10
890,5,38,38,1,12,433,10
891,5,36,36,1,12,433,22
892,4,38,38,1,12,433,22
893,4,38,38,1,12,433,22
894,4,38,38,1,12,433,22
895,4,38,38,1,12,433,22
896,1,38,38,1,12,433,22
897,4,36,36,1,12,436,17
898,4,36,36,1,12,436,17
899,4,36,36,1,12,436,17
900,4,36,36,1,12,436,17
901,1,36,36,1,12,436,17
902,4,36,36,1,12,436,17
903,4,36,36,1,12,436,17
904,4,36,36,1,12,436,17
905,4,36,36,1,12,436,17
906,1,36,36,1,12,436,17
907,20,38,38,1,12,437,20
908,20,38,38,1,12,437,20
909,20,37,37,1,12,437,20
910,10,36,36,1,13,35,27
911,4,37,37,1,13,35,27
912,4,37,37,1,13,35,27
913,4,37,37,1,13,35,27
914,4,37,37,1,13,35,27
915,1,38,38,1,13,35,27
916,10,36,36,1,13,35,27
917,4,37,37,1,13,35,27
918,4,37,37,1,13,35,27
919,4,37,37,1,13,35,27
920,4,37,37,1,13,35,27
921,1,38,38,1,13,35,27
922,10,36,36,1,13,35,20
923,10,36,36,1,13,35,20
924,10,37,37,1,13,42,10
925,10,37,37,1,13,42,10
926,10,37,37,1,13,42,26
927,4,38,38,1,13,42,26
928,4,38,38,1,13,42,26
929,4,38,38,1,13,42,26
930,4,38,38,1,13,42,26
931,10,37,37,1,13,67,10
932,10,37,37,1,13,67,10
933,10,39,39,1,13,67,10
934,20,36,36,1,13,75,20
935,20,36,36,1,13,75,20
936,20,38,38,1,13,75,30
937,10,36,36,1,13,75,30
938,5,37,37,1,13,299,5
939,10,37,37,1,13,308,10
940,10,37,37,1,13,308,10
941,10,37,37,1,13,308,31
942,10,37,37,1,13,308,31
943,10,39,39,1,13,308,31
944,1,38,38,1,13,308,31
945,4,36,36,1,13,337,8
946,4,37,37,1,13,337,8
947,4,36,36,1,13,337,8
948,4,37,37,1,13,337,8
949,4,38,38,1,13,337,8
950,4,38,38,1,13,337,8
951,4,36,36,1,13,338,8
952,4,37,37,1,13,338,8
953,4,36,36,1,13,338,8
954,4,37,37,1,13,338,8
955,4,38,38,1,13,338,8
956,4,38,38,1,13,338,8
957,5,37,37,1,13,433,10
958,5,38,38,1,13,433,10
959,5,37,37,1,13,433,10
960,5,38,38,1,13,433,10
961,5,36,36,1,13,433,22
962,4,38,38,1,13,433,22
963,4,38,38,1,13,433,22
964,4,38,38,1,13,433,22
965,4,38,38,1,13,433,22
966,1,38,38,1,13,433,22
967,4,36,36,1,13,436,17
968,4,36,36,1,13,436,17
969,4,36,36,1,13,436,17
970,4,36,36,1,13,436,17
971,1,36,36,1,13,436,17
972,4,36,36,1,13,436,17
973,4,36,36,1,13,436,17
974,4,36,36,1,13,436,17
975,4,36,36,1,13,436,17
976,1,36,36,1,13,436,17
977,20,38,38,1,13,437,20
978,20,38,38,1,13,437,20
979,20,37,37,1,13,437,20
980,4,38,38,1,14,35,17
981,4,38,38,1,14,35,17
982,4,38,38,1,14,35,17
983,4,38,38,1,14,35,17
984,1,39,39,1,14,35,17
985,4,38,38,1,14,35,17
986,4,38,38,1,14,35,17
987,4,38,38,1,14,35,17
988,4,38,38,1,14,35,17
989,1,39,39,1,14,35,17
990,10,39,39,1,14,42,10
991,10,39,39,1,14,42,10
992,10,38,38,1,14,42,10
993,10,39,39,1,14,67,30
994,10,39,39,1,14,67,30
995,10,40,40,1,14,67,30
996,10,39,39,1,14,67,30
997,10,39,39,1,14,67,30
998,10,40,40,1,14,67,30
999,10,40,40,1,14,67,10
1000,10,39,39,1,14,164,10
1001,10,39,39,1,14,164,10
1002,10,39,39,1,14,164,10
1003,10,40,40,1,14,294,22
1004,10,40,40,1,14,294,22
1005,1,40,40,1,14,294,22
1006,1,39,39,1,14,294,22
1007,10,40,40,1,14,294,22
1008,10,40,40,1,14,294,22
1009,1,40,40,1,14,294,22
1010,1,39,39,1,14,294,22
1011,10,40,40,1,14,294,22
1012,10,40,40,1,14,294,22
1013,1,40,40,1,14,294,22
1014,1,39,39,1,14,294,22
1015,5,38,38,1,14,299,5
1016,10,39,39,1,14,308,30
1017,10,39,39,1,14,308,30
1018,10,40,40,1,14,308,30
1019,10,39,39,1,14,308,30
1020,10,39,39,1,14,308,30
1021,10,40,40,1,14,308,30
1022,10,38,38,1,14,308,30
1023,10,38,38,1,14,308,30
1024,10,40,40,1,14,308,30
1025,4,39,39,1,14,337,8
1026,4,38,38,1,14,337,8
1027,4,39,39,1,14,337,8
1028,4,38,38,1,14,337,8
1029,4,38,38,1,14,337,8
1030,4,39,39,1,14,337,8
1031,4,39,39,1,14,338,8
1032,4,38,38,1,14,338,8
1033,4,39,39,1,14,338,8
1034,4,38,38,1,14,338,8
1035,4,38,38,1,14,338,8
1036,4,39,39,1,14,338,8
1037,4,38,38,1,14,359,17
1038,4,38,38,1,14,359,17
1039,4,38,38,1,14,359,17
1040,4,38,38,1,14,359,17
1041,1,40,40,1,14,359,17
1042,5,39,39,1,14,433,10
1043,5,40,40,1,14,433,10
1044,5,39,39,1,14,433,10
1045,5,40,40,1,14,433,10
1046,5,37,37,1,14,433,22
1047,4,39,39,1,14,433,22
1048,4,39,39,1,14,433,22
1049,4,39,39,1,14,433,22
1050,4,39,39,1,14,433,22
1051,1,39,39,1,14,433,22
1052,4,39,39,1,14,437,17
1053,4,39,39,1,14,437,17
1054,4,39,39,1,14,437,17
1055,4,39,39,1,14,437,17
1056,1,40,40,1,14,437,17
1057,4,39,39,1,14,437,17
1058,4,39,39,1,14,437,17
1059,4,39,39,1,14,437,17
1060,4,39,39,1,14,437,17
1061,1,40,40,1,14,437,17
1062,20,38,38,1,14,459,20
1063,20,38,38,1,14,459,20
1064,20,36,36,1,14,459,20
1065,20,40,40,1,14,460,20
1066,20,40,40,1,14,460,20
1067,20,38,38,1,14,460,40
1068,10,39,39,1,14,460,40
1069,10,39,39,1,14,460,40
1070,4,38,38,1,15,35,17
1071,4,38,38,1,15,35,17
1072,4,38,38,1,15,35,17
1073,4,38,38,1,15,35,17
1074,1,39,39,1,15,35,17
1075,4,38,38,1,15,35,17
1076,4,38,38,1,15,35,17
1077,4,38,38,1,15,35,17
1078,4,38,38,1,15,35,17
1079,1,39,39,1,15,35,17
1080,10,39,39,1,15,42,10
1081,10,39,39,1,15,42,10
1082,10,38,38,1,15,42,10
1083,10,39,39,1,15,67,30
1084,10,39,39,1,15,67,30
1085,10,40,40,1,15,67,30
1086,10,39,39,1,15,67,30
1087,10,39,39,1,15,67,30
1088,10,40,40,1,15,67,30
1089,10,40,40,1,15,67,10
1090,10,39,39,1,15,164,10
1091,10,39,39,1,15,164,10
1092,10,39,39,1,15,164,10
1093,10,40,40,1,15,294,22
1094,10,40,40,1,15,294,22
1095,1,40,40,1,15,294,22
1096,1,39,39,1,15,294,22
1097,10,40,40,1,15,294,22
1098,10,40,40,1,15,294,22
1099,1,40,40,1,15,294,22
1100,1,39,39,1,15,294,22
1101,10,40,40,1,15,294,22
1102,10,40,40,1,15,294,22
1103,1,40,40,1,15,294,22
1104,1,39,39,1,15,294,22
1105,5,38,38,1,15,299,5
1106,10,39,39,1,15,308,30
1107,10,39,39,1,15,308,30
1108,10,40,40,1,15,308,30
1109,10,39,39,1,15,308,30
1110,10,39,39,1,15,308,30
1111,10,40,40,1,15,308,30
1112,10,38,38,1,15,308,30
1113,10,38,38,1,15,308,30
1114,10,40,40,1,15,308,30
1115,4,39,39,1,15,337,8
1116,4,38,38,1,15,337,8
1117,4,39,39,1,15,337,8
1118,4,38,38,1,15,337,8
1119,4,38,38,1,15,337,8
1120,4,39,39,1,15,337,8
1121,4,39,39,1,15,338,8
1122,4,38,38,1,15,338,8
1123,4,39,39,1,15,338,8
1124,4,38,38,1,15,338,8
1125,4,38,38,1,15,338,8
1126,4,39,39,1,15,338,8
1127,4,38,38,1,15,359,17
1128,4,38,38,1,15,359,17
1129,4,38,38,1,15,359,17
1130,4,38,38,1,15,359,17
1131,1,40,40,1,15,359,17
1132,5,39,39,1,15,433,10
1133,5,40,40,1,15,433,10
1134,5,39,39,1,15,433,10
1135,5,40,40,1,15,433,10
1136,5,37,37,1,15,433,22
1137,4,39,39,1,15,433,22
1138,4,39,39,1,15,433,22
1139,4,39,39,1,15,433,22
1140,4,39,39,1,15,433,22
1141,1,39,39,1,15,433,22
1142,4,39,39,1,15,437,17
1143,4,39,39,1,15,437,17
1144,4,39,39,1,15,437,17
1145,4,39,39,1,15,437,17
1146,1,40,40,1,15,437,17
1147,4,39,39,1,15,437,17
1148,4,39,39,1,15,437,17
1149,4,39,39,1,15,437,17
1150,4,39,39,1,15,437,17
1151,1,40,40,1,15,437,17
1152,20,38,38,1,15,459,20
1153,20,38,38,1,15,459,20
1154,20,36,36,1,15,459,20
1155,20,40,40,1,15,460,20
1156,20,40,40,1,15,460,20
1157,20,38,38,1,15,460,40
1158,10,39,39,1,15,460,40
1159,10,39,39,1,15,460,40
1160,10,38,38,1,16,35,27
1161,4,39,39,1,16,35,27
1162,4,39,39,1,16,35,27
1163,4,39,39,1,16,35,27
1164,4,39,39,1,16,35,27
1165,1,40,40,1,16,35,27
1166,10,38,38,1,16,35,27
1167,4,39,39,1,16,35,27
1168,4,39,39,1,16,35,27
1169,4,39,39,1,16,35,27
1170,4,39,39,1,16,35,27
1171,1,40,40,1,16,35,27
1172,10,36,36,1,16,35,20
1173,10,36,36,1,16,35,20
1174,60,30,20,5,16,41,90
1175,30,40,20,5,16,41,90
1176,60,30,20,5,16,41,90
1177,30,40,20,5,16,41,90
1178,60,30,20,5,16,41,90
1179,30,30,20,5,16,41,90
1180,10,39,39,1,16,42,20
1181,5,40,30,5,16,42,20
1182,4,40,30,5,16,42,20
1183,1,40,20,5,16,42,20
1184,10,39,39,1,16,42,20
1185,5,40,30,5,16,42,20
1186,4,40,30,5,16,42,20
1187,1,40,20,5,16,42,20
1188,10,37,37,1,16,42,37
1189,4,38,38,1,16,42,37
1190,4,38,38,1,16,42,37
1191,4,38,38,1,16,42,37
1192,4,38,38,1,16,42,37
1193,1,38,38,1,16,42,37
1194,5,40,20,5,16,42,37
1195,4,40,20,5,16,42,37
1196,1,40,20,5,16,42,37
1197,10,39,39,1,16,67,10
1198,10,39,39,1,16,67,10
1199,10,39,39,1,16,67,10
1200,20,38,38,1,16,75,20
1201,20,38,38,1,16,75,20
1202,20,38,38,1,16,75,30
1203,10,36,36,1,16,75,30
1204,60,6,4,2,16,129,155
1205,30,7,3,2,16,129,155
1206,5,10,5,2,16,129,155
1207,4,10,5,2,16,129,155
1208,1,10,5,2,16,129,155
1209,40,20,15,3,16,129,155
1210,15,25,10,3,16,129,155
1211,60,6,4,2,16,129,155
1212,30,7,3,2,16,129,155
1213,5,10,5,2,16,129,155
1214,4,10,5,2,16,129,155
1215,1,10,5,2,16,129,155
1216,40,20,15,3,16,129,155
1217,15,25,10,3,16,129,155
1218,60,6,4,2,16,129,155
1219,30,7,3,2,16,129,155
1220,5,10,5,2,16,129,155
1221,4,10,5,2,16,129,155
1222,1,15,5,2,16,129,155
1223,40,20,15,3,16,129,155
1224,15,25,10,3,16,129,155
1225,40,40,30,4,16,130,55
1226,15,55,40,4,16,130,55
1227,40,40,30,4,16,130,55
1228,15,55,40,4,16,130,55
1229,40,55,30,4,16,130,40
1230,40,20,15,4,16,147,40
1231,40,20,15,4,16,147,40
1232,40,25,15,4,16,147,40
1233,4,35,15,4,16,148,5
1234,1,40,15,4,16,148,5
1235,4,35,15,4,16,148,5
1236,1,40,15,4,16,148,5
1237,4,40,20,4,16,148,5
1238,1,55,35,4,16,148,5
1239,5,37,37,1,16,299,5
1240,10,39,39,1,16,308,10
1241,10,39,39,1,16,308,10
1242,10,37,37,1,16,308,30
1243,10,37,37,1,16,308,30
1244,10,39,39,1,16,308,30
1245,4,38,38,1,16,337,8
1246,4,39,39,1,16,337,8
1247,4,38,38,1,16,337,8
1248,4,39,39,1,16,337,8
1249,4,38,38,1,16,337,8
1250,4,38,38,1,16,337,8
1251,4,38,38,1,16,338,8
1252,4,39,39,1,16,338,8
1253,4,38,38,1,16,338,8
1254,4,39,39,1,16,338,8
1255,4,38,38,1,16,338,8
1256,4,38,38,1,16,338,8
1257,40,20,15,3,16,339,45
1258,4,25,10,3,16,339,45
1259,1,25,10,3,16,339,45
1260,40,20,15,3,16,339,45
1261,4,25,10,3,16,339,45
1262,1,25,10,3,16,339,45
1263,40,20,15,3,16,339,45
1264,4,25,10,3,16,339,45
1265,1,25,10,3,16,339,45
1266,15,50,20,4,16,340,15
1267,5,39,39,1,16,433,10
1268,5,40,40,1,16,433,10
1269,5,39,39,1,16,433,10
1270,5,40,40,1,16,433,10
1271,5,36,36,1,16,433,22
1272,4,38,38,1,16,433,22
1273,4,38,38,1,16,433,22
1274,4,38,38,1,16,433,22
1275,4,38,38,1,16,433,22
1276,1,38,38,1,16,433,22
1277,20,40,40,1,16,437,37
1278,4,38,38,1,16,437,37
1279,4,38,38,1,16,437,37
1280,4,38,38,1,16,437,37
1281,4,38,38,1,16,437,37
1282,1,39,39,1,16,437,37
1283,20,40,40,1,16,437,37
1284,4,38,38,1,16,437,37
1285,4,38,38,1,16,437,37
1286,4,38,38,1,16,437,37
1287,4,38,38,1,16,437,37
1288,1,39,39,1,16,437,37
1289,20,37,37,1,16,437,20
1290,10,38,38,1,17,35,27
1291,4,39,39,1,17,35,27
1292,4,39,39,1,17,35,27
1293,4,39,39,1,17,35,27
1294,4,39,39,1,17,35,27
1295,1,40,40,1,17,35,27
1296,10,38,38,1,17,35,27
1297,4,39,39,1,17,35,27
1298,4,39,39,1,17,35,27
1299,4,39,39,1,17,35,27
1300,4,39,39,1,17,35,27
1301,1,40,40,1,17,35,27
1302,10,36,36,1,17,35,20
1303,10,36,36,1,17,35,20
1304,10,39,39,1,17,42,10
1305,10,39,39,1,17,42,10
1306,10,37,37,1,17,42,27
1307,4,38,38,1,17,42,27
1308,4,38,38,1,17,42,27
1309,4,38,38,1,17,42,27
1310,4,38,38,1,17,42,27
1311,1,38,38,1,17,42,27
1312,10,39,39,1,17,67,10
1313,10,39,39,1,17,67,10
1314,10,39,39,1,17,67,10
1315,20,38,38,1,17,75,20
1316,20,38,38,1,17,75,20
1317,20,38,38,1,17,75,30
1318,10,36,36,1,17,75,30
1319,5,37,37,1,17,299,5
1320,10,39,39,1,17,308,10
1321,10,39,39,1,17,308,10
1322,10,37,37,1,17,308,30
1323,10,37,37,1,17,308,30
1324,10,39,39,1,17,308,30
1325,4,38,38,1,17,337,8
1326,4,39,39,1,17,337,8
1327,4,38,38,1,17,337,8
1328,4,39,39,1,17,337,8
1329,4,38,38,1,17,337,8
1330,4,38,38,1,17,337,8
1331,4,38,38,1,17,338,8
1332,4,39,39,1,17,338,8
1333,4,38,38,1,17,338,8
1334,4,39,39,1,17,338,8
1335,4,38,38,1,17,338,8
1336,4,38,38,1,17,338,8
1337,5,40,40,1,17,358,5
1338,5,40,40,1,17,358,5
1339,1,39,39,1,17,358,1
1340,5,40,40,1,17,433,5
1341,5,40,40,1,17,433,5
1342,5,36,36,1,17,433,21
1343,4,38,38,1,17,433,21
1344,4,38,38,1,17,433,21
1345,4,38,38,1,17,433,21
1346,4,38,38,1,17,433,21
1347,20,40,40,1,17,437,37
1348,4,38,38,1,17,437,37
1349,4,38,38,1,17,437,37
1350,4,38,38,1,17,437,37
1351,4,38,38,1,17,437,37
1352,1,39,39,1,17,437,37
1353,20,40,40,1,17,437,37
1354,4,38,38,1,17,437,37
1355,4,38,38,1,17,437,37
1356,4,38,38,1,17,437,37
1357,4,38,38,1,17,437,37
1358,1,39,39,1,17,437,37
1359,20,37,37,1,17,437,20
1360,10,40,40,1,18,35,27
1361,4,41,41,1,18,35,27
1362,4,41,41,1,18,35,27
1363,4,41,41,1,18,35,27
1364,4,41,41,1,18,35,27
1365,1,42,42,1,18,35,27
1366,10,40,40,1,18,35,27
1367,4,41,41,1,18,35,27
1368,4,41,41,1,18,35,27
1369,4,41,41,1,18,35,27
1370,4,41,41,1,18,35,27
1371,1,42,42,1,18,35,27
1372,10,36,36,1,18,35,20
1373,10,36,36,1,18,35,20
1374,10,41,41,1,18,42,10
1375,10,41,41,1,18,42,10
1376,10,37,37,1,18,42,27
1377,4,38,38,1,18,42,27
1378,4,38,38,1,18,42,27
1379,4,38,38,1,18,42,27
1380,4,38,38,1,18,42,27
1381,1,38,38,1,18,42,27
1382,10,41,41,1,18,67,10
1383,10,41,41,1,18,67,10
1384,10,39,39,1,18,67,10
1385,20,40,40,1,18,75,20
1386,20,40,40,1,18,75,20
1387,20,38,38,1,18,75,30
1388,10,36,36,1,18,75,30
1389,5,37,37,1,18,299,5
1390,10,41,41,1,18,308,10
1391,10,41,41,1,18,308,10
1392,10,37,37,1,18,308,30
1393,10,37,37,1,18,308,30
1394,10,39,39,1,18,308,30
1395,4,40,40,1,18,337,8
1396,4,41,41,1,18,337,8
1397,4,40,40,1,18,337,8
1398,4,41,41,1,18,337,8
1399,4,38,38,1,18,337,8
1400,4,39,39,1,18,337,8
1401,4,40,40,1,18,338,8
1402,4,41,41,1,18,338,8
1403,4,40,40,1,18,338,8
1404,4,41,41,1,18,338,8
1405,4,38,38,1,18,338,8
1406,4,39,39,1,18,338,8
1407,5,41,41,1,18,358,10
1408,5,42,42,1,18,358,10
1409,5,41,41,1,18,358,10
1410,5,42,42,1,18,358,10
1411,4,39,39,1,18,358,17
1412,4,39,39,1,18,358,17
1413,4,39,39,1,18,358,17
1414,4,39,39,1,18,358,17
1415,1,40,40,1,18,358,17
1416,5,36,36,1,18,433,5
1417,20,42,42,1,18,437,37
1418,4,40,40,1,18,437,37
1419,4,40,40,1,18,437,37
1420,4,40,40,1,18,437,37
1421,4,40,40,1,18,437,37
1422,1,41,41,1,18,437,37
1423,20,42,42,1,18,437,37
1424,4,40,40,1,18,437,37
1425,4,40,40,1,18,437,37
1426,4,40,40,1,18,437,37
1427,4,40,40,1,18,437,37
1428,1,41,41,1,18,437,37
1429,20,37,37,1,18,437,20
1430,10,40,40,1,19,35,27
1431,4,41,41,1,19,35,27
1432,4,41,41,1,19,35,27
1433,4,41,41,1,19,35,27
1434,4,41,41,1,19,35,27
1435,1,42,42,1,19,35,27
1436,10,40,40,1,19,35,27
1437,4,41,41,1,19,35,27
1438,4,41,41,1,19,35,27
1439,4,41,41,1,19,35,27
1440,4,41,41,1,19,35,27
1441,1,42,42,1,19,35,27
1442,10,36,36,1,19,35,20
1443,10,36,36,1,19,35,20
1444,10,41,41,1,19,42,10
1445,10,41,41,1,19,42,10
1446,10,37,37,1,19,42,27
1447,4,38,38,1,19,42,27
1448,4,38,38,1,19,42,27
1449,4,38,38,1,19,42,27
1450,4,38,38,1,19,42,27
1451,1,38,38,1,19,42,27
1452,10,41,41,1,19,67,10
1453,10,41,41,1,19,67,10
1454,10,39,39,1,19,67,10
1455,20,40,40,1,19,75,20
1456,20,40,40,1,19,75,20
1457,20,38,38,1,19,75,30
1458,10,36,36,1,19,75,30
1459,5,37,37,1,19,299,5
1460,10,41,41,1,19,308,10
1461,10,41,41,1,19,308,10
1462,10,37,37,1,19,308,30
1463,10,37,37,1,19,308,30
1464,10,39,39,1,19,308,30
1465,4,40,40,1,19,337,8
1466,4,41,41,1,19,337,8
1467,4,40,40,1,19,337,8
1468,4,41,41,1,19,337,8
1469,4,38,38,1,19,337,8
1470,4,40,40,1,19,337,8
1471,4,40,40,1,19,338,8
1472,4,41,41,1,19,338,8
1473,4,40,40,1,19,338,8
1474,4,41,41,1,19,338,8
1475,4,38,38,1,19,338,8
1476,4,40,40,1,19,338,8
1477,5,41,41,1,19,358,10
1478,5,42,42,1,19,358,10
1479,5,41,41,1,19,358,10
1480,5,42,42,1,19,358,10
1481,5,39,39,1,19,358,22
1482,4,40,40,1,19,358,22
1483,4,40,40,1,19,358,22
1484,4,40,40,1,19,358,22
1485,4,40,40,1,19,358,22
1486,1,41,41,1,19,358,22
1487,20,42,42,1,19,437,37
1488,4,40,40,1,19,437,37
1489,4,40,40,1,19,437,37
1490,4,40,40,1,19,437,37
1491,4,40,40,1,19,437,37
1492,1,41,41,1,19,437,37
1493,20,42,42,1,19,437,37
1494,4,40,40,1,19,437,37
1495,4,40,40,1,19,437,37
1496,4,40,40,1,19,437,37
1497,4,40,40,1,19,437,37
1498,1,41,41,1,19,437,37
1499,20,37,37,1,19,437,20
1500,10,38,38,1,20,35,27
1501,4,39,39,1,20,35,27
1502,4,39,39,1,20,35,27
1503,4,39,39,1,20,35,27
1504,4,39,39,1,20,35,27
1505,1,40,40,1,20,35,27
1506,10,38,38,1,20,35,27
1507,4,39,39,1,20,35,27
1508,4,39,39,1,20,35,27
1509,4,39,39,1,20,35,27
1510,4,39,39,1,20,35,27
1511,1,40,40,1,20,35,27
1512,10,36,36,1,20,35,20
1513,10,36,36,1,20,35,20
1514,10,39,39,1,20,42,10
1515,10,39,39,1,20,42,10
1516,10,37,37,1,20,42,27
1517,4,38,38,1,20,42,27
1518,4,38,38,1,20,42,27
1519,4,38,38,1,20,42,27
1520,4,38,38,1,20,42,27
1521,1,38,38,1,20,42,27
1522,10,40,40,1,20,67,10
1523,10,40,40,1,20,67,10
1524,10,39,39,1,20,67,10
1525,20,40,40,1,20,75,40
1526,20,39,39,1,20,75,40
1527,20,40,40,1,20,75,40
1528,20,39,39,1,20,75,40
1529,20,37,37,1,20,75,50
1530,20,38,38,1,20,75,50
1531,10,36,36,1,20,75,50
1532,5,37,37,1,20,299,5
1533,10,40,40,1,20,308,10
1534,10,40,40,1,20,308,10
1535,10,37,37,1,20,308,30
1536,10,37,37,1,20,308,30
1537,10,39,39,1,20,308,30
1538,4,40,40,1,20,337,8
1539,4,39,39,1,20,337,8
1540,4,40,40,1,20,337,8
1541,4,39,39,1,20,337,8
1542,4,38,38,1,20,337,8
1543,4,38,38,1,20,337,8
1544,4,40,40,1,20,338,8
1545,4,39,39,1,20,338,8
1546,4,40,40,1,20,338,8
1547,4,39,39,1,20,338,8
1548,4,38,38,1,20,338,8
1549,4,38,38,1,20,338,8
1550,5,38,38,1,20,433,10
1551,5,40,40,1,20,433,10
1552,5,38,38,1,20,433,10
1553,5,40,40,1,20,433,10
1554,5,36,36,1,20,433,22
1555,4,38,38,1,20,433,22
1556,4,38,38,1,20,433,22
1557,4,38,38,1,20,433,22
1558,4,38,38,1,20,433,22
1559,1,38,38,1,20,433,22
1560,4,40,40,1,20,437,17
1561,4,40,40,1,20,437,17
1562,4,40,40,1,20,437,17
1563,4,40,40,1,20,437,17
1564,1,39,39,1,20,437,17
1565,4,40,40,1,20,437,17
1566,4,40,40,1,20,437,17
1567,4,40,40,1,20,437,17
1568,4,40,40,1,20,437,17
1569,1,39,39,1,20,437,17
1570,10,30,30,1,21,35,15
1571,4,31,31,1,21,35,15
1572,1,32,32,1,21,35,15
1573,10,30,30,1,21,35,15
1574,4,31,31,1,21,35,15
1575,1,32,32,1,21,35,15
1576,10,32,32,1,21,35,20
1577,10,32,32,1,21,35,20
1578,10,32,32,1,21,42,20
1579,10,31,31,1,21,42,20
1580,10,32,32,1,21,42,20
1581,10,31,31,1,21,42,20
1582,10,33,33,1,21,42,15
1583,4,34,34,1,21,42,15
1584,1,34,34,1,21,42,15
1585,10,31,31,1,21,67,10
1586,10,31,31,1,21,67,10
1587,10,35,35,1,21,67,10
1588,20,31,31,1,21,75,20
1589,20,31,31,1,21,75,20
1590,20,34,34,1,21,75,30
1591,10,32,32,1,21,75,30
1592,5,33,33,1,21,299,5
1593,20,31,31,1,21,307,25
1594,4,32,32,1,21,307,25
1595,1,32,32,1,21,307,25
1596,20,31,31,1,21,307,25
1597,4,32,32,1,21,307,25
1598,1,32,32,1,21,307,25
1599,10,33,33,1,21,307,30
1600,10,33,33,1,21,307,30
1601,10,35,35,1,21,307,30
1602,5,30,30,1,21,433,10
1603,5,30,30,1,21,433,10
1604,5,30,30,1,21,433,10
1605,5,30,30,1,21,433,10
1606,5,32,32,1,21,433,10
1607,4,34,34,1,21,433,10
1608,1,34,34,1,21,433,10
1609,20,33,33,1,21,436,20
1610,10,12,12,1,22,41,30
1611,10,12,12,1,22,41,30
1612,10,13,13,1,22,41,30
1613,10,12,12,1,22,41,30
1614,10,12,12,1,22,41,30
1615,10,13,13,1,22,41,30
1616,10,14,14,1,22,41,15
1617,4,15,15,1,22,41,15
1618,1,15,15,1,22,41,15
1619,10,13,13,1,22,66,10
1620,10,13,13,1,22,66,10
1621,10,16,16,1,22,66,10
1622,20,13,13,1,22,74,40
1623,10,12,12,1,22,74,40
1624,10,12,12,1,22,74,40
1625,20,13,13,1,22,74,40
1626,10,12,12,1,22,74,40
1627,10,12,12,1,22,74,40
1628,20,15,15,1,22,74,30
1629,10,13,13,1,22,74,30
1630,10,12,12,1,22,173,29
1631,10,12,12,1,22,173,29
1632,4,14,14,1,22,173,29
1633,4,12,12,1,22,173,29
1634,1,12,12,1,22,173,29
1635,10,12,12,1,22,173,29
1636,10,12,12,1,22,173,29
1637,4,14,14,1,22,173,29
1638,4,12,12,1,22,173,29
1639,1,12,12,1,22,173,29
1640,10,13,13,1,22,173,20
1641,10,13,13,1,22,173,20
1642,5,14,14,1,22,299,5
1643,20,13,13,1,22,307,41
1644,4,14,14,1,22,307,41
1645,4,14,14,1,22,307,41
1646,4,14,14,1,22,307,41
1647,4,14,14,1,22,307,41
1648,4,14,14,1,22,307,41
1649,1,14,14,1,22,307,41
1650,20,13,13,1,22,307,41
1651,4,14,14,1,22,307,41
1652,4,14,14,1,22,307,41
1653,4,14,14,1,22,307,41
1654,4,14,14,1,22,307,41
1655,4,14,14,1,22,307,41
1656,1,14,14,1,22,307,41
1657,10,14,14,1,22,307,30
1658,10,14,14,1,22,307,30
1659,10,16,16,1,22,307,30
1660,5,13,13,1,22,433,10
1661,5,13,13,1,22,433,10
1662,5,13,13,1,22,433,10
1663,5,13,13,1,22,433,10
1664,5,13,13,1,22,433,10
1665,4,15,15,1,22,433,10
1666,1,15,15,1,22,433,10
1667,20,14,14,1,22,436,20
1668,10,30,30,1,23,35,15
1669,4,31,31,1,23,35,15
1670,1,32,32,1,23,35,15
1671,10,30,30,1,23,35,15
1672,4,31,31,1,23,35,15
1673,1,32,32,1,23,35,15
1674,10,32,32,1,23,35,20
1675,10,32,32,1,23,35,20
1676,60,30,20,5,23,41,90
1677,30,40,20,5,23,41,90
1678,60,30,20,5,23,41,90
1679,30,40,20,5,23,41,90
1680,60,30,20,5,23,41,90
1681,30,30,20,5,23,41,90
1682,10,32,32,1,23,42,30
1683,10,31,31,1,23,42,30
1684,5,40,30,5,23,42,30
1685,4,40,30,5,23,42,30
1686,1,40,20,5,23,42,30
1687,10,32,32,1,23,42,30
1688,10,31,31,1,23,42,30
1689,5,40,30,5,23,42,30
1690,4,40,30,5,23,42,30
1691,1,40,20,5,23,42,30
1692,10,33,33,1,23,42,25
1693,4,34,34,1,23,42,25
1694,1,34,34,1,23,42,25
1695,5,40,20,5,23,42,25
1696,4,40,20,5,23,42,25
1697,1,40,20,5,23,42,25
1698,10,31,31,1,23,67,10
