id,creature_id,stat_id,base_value,effort
5174,863,2,110,2
5175,863,3,100,0
5176,863,4,50,0
5177,863,5,60,0
5178,863,6,50,0
5179,864,1,60,0
5180,864,2,95,0
5181,864,3,50,0
5182,864,4,145,2
5183,864,5,130,0
5184,864,6,30,0
5185,865,1,62,0
5186,865,2,135,2
5187,865,3,95,0
5188,865,4,68,0
5189,865,5,82,0
5190,865,6,65,0
5191,866,1,80,0
5192,866,2,85,0
5193,866,3,75,0
5194,866,4,110,3
5195,866,5,100,0
5196,866,6,70,0
5197,867,1,58,0
5198,867,2,95,0
5199,867,3,145,2
5200,867,4,50,0
5201,867,5,105,0
5202,867,6,30,0
5203,868,1,45,0
5204,868,2,40,0
5205,868,3,40,0
5206,868,4,50,0
5207,868,5,61,1
5208,868,6,34,0
5209,869,1,65,0
5210,869,2,60,0
5211,869,3,75,0
5212,869,4,110,0
5213,869,5,121,2
5214,869,6,64,0
5215,870,1,65,0
5216,870,2,100,2
5217,870,3,100,0
5218,870,4,70,0
5219,870,5,60,1
5220,870,6,75,0
5221,871,1,48,0
5222,871,2,101,2
5223,871,3,95,0
5224,871,4,91,0
5225,871,5,85,0
5226,871,6,15,0
5227,872,1,30,0
5228,872,2,25,0
5229,872,3,35,0
5230,872,4,45,1
5231,872,5,30,0
5232,872,6,20,0
5233,873,1,70,0
5234,873,2,65,0
5235,873,3,60,0
5236,873,4,125,2
5237,873,5,90,0
5238,873,6,65,0
5239,874,1,100,0
5240,874,2,125,0
5241,874,3,135,2
5242,874,4,20,0
5243,874,5,20,0
5244,874,6,70,0
5245,875,1,75,0
5246,875,2,80,0
5247,875,3,110,2
5248,875,4,65,0
5249,875,5,90,0
5250,875,6,50,0
5251,876,1,60,0
5252,876,2,65,0
5253,876,3,55,0
5254,876,4,105,2
5255,876,5,95,0
5256,876,6,95,0
5257,877,1,58,0
5258,877,2,95,0
5259,877,3,58,0
5260,877,4,70,0
5261,877,5,58,0
5262,877,6,97,2
5263,878,1,72,0
5264,878,2,80,1
5265,878,3,49,0
5266,878,4,40,0
5267,878,5,49,0
5268,878,6,40,0
5269,879,1,122,0
5270,879,2,130,2
5271,879,3,69,0
5272,879,4,80,0
5273,879,5,69,0
5274,879,6,30,0
5275,880,1,90,0
5276,880,2,100,2
5277,880,3,90,0
5278,880,4,80,0
5279,880,5,70,0
5280,880,6,75,0
5281,881,1,90,0
5282,881,2,100,2
5283,881,3,90,0
5284,881,4,90,0
5285,881,5,80,0
5286,881,6,55,0
5287,882,1,90,0
5288,882,2,90,0
5289,882,3,100,2
5290,882,4,70,0
5291,882,5,80,0
5292,882,6,75,0
5293,883,1,90,0
5294,883,2,90,0
5295,883,3,100,2
5296,883,4,80,0
5297,883,5,90,0
5298,883,6,55,0
5299,884,1,70,0
5300,884,2,95,0
5301,884,3,115,0
5302,884,4,120,2
5303,884,5,50,0
5304,884,6,85,0
5305,885,1,28,0
5306,885,2,60,0
5307,885,3,30,0
5308,885,4,40,0
5309,885,5,30,0
5310,885,6,82,1
5311,886,1,68,0
5312,886,2,80,0
5313,886,3,50,0
5314,886,4,60,0
5315,886,5,50,0
5316,886,6,102,2
5317,887,1,88,0
5318,887,2,120,0
5319,887,3,75,0
5320,887,4,100,0
5321,887,5,75,0
5322,887,6,142,3
5323,888,1,92,0
5324,888,2,120,0
5325,888,3,115,0
5326,888,4,80,0
5327,888,5,115,0
5328,888,6,138,3
5329,889,1,92,0
5330,889,2,120,0
5331,889,3,115,0
5332,889,4,80,0
5333,889,5,115,0
5334,889,6,138,3
5335,890,1,140,3
5336,890,2,85,0
5337,890,3,95,0
5338,890,4,145,0
5339,890,5,95,0
5340,890,6,130,0
5341,891,1,60,0
5342,891,2,90,1
5343,891,3,60,0
5344,891,4,53,0
5345,891,5,50,0
5346,891,6,72,0
5347,892,1,100,0
5348,892,2,130,3
5349,892,3,100,0
5350,892,4,63,0
5351,892,5,60,0
5352,892,6,97,0
5353,893,1,105,0
5354,893,2,120,3
5355,893,3,105,0
5356,893,4,70,0
5357,893,5,95,0
5358,893,6,105,0
5359,894,1,80,0
5360,894,2,100,0
5361,894,3,50,0
5362,894,4,100,0
5363,894,5,50,0
5364,894,6,200,3
5365,895,1,200,3
5366,895,2,100,0
5367,895,3,50,0
5368,895,4,100,0
5369,895,5,50,0
5370,895,6,80,0
5371,896,1,100,0
5372,896,2,145,3
5373,896,3,130,0
5374,896,4,65,0
5375,896,5,110,0
5376,896,6,30,0
5377,897,1,100,0
5378,897,2,65,0
5379,897,3,60,0
5380,897,4,145,3
5381,897,5,80,0
5382,897,6,130,0
5383,898,1,100,3
5384,898,2,80,0
5385,898,3,80,0
5386,898,4,80,0
5387,898,5,80,0
5388,898,6,80,0
5389,899,1,103,0
5390,899,2,105,1
5391,899,3,72,0
5392,899,4,105,1
5393,899,5,75,0
5394,899,6,65,0
5395,900,1,70,0
5396,900,2,135,3
5397,900,3,95,0
5398,900,4,45,0
5399,900,5,70,0
5400,900,6,85,0
5401,901,1,130,0
5402,901,2,140,3
5403,901,3,105,0
5404,901,4,45,0
5405,901,5,80,0
5406,901,6,50,0
5407,902,1,120,3
5408,902,2,112,0
5409,902,3,65,0
5410,902,4,80,0
5411,902,5,75,0
5412,902,6,78,0
5413,903,1,80,0
5414,903,2,130,2
5415,903,3,60,0
5416,903,4,40,0
5417,903,5,80,0
5418,903,6,120,0
5419,904,1,85,0
5420,904,2,115,2
5421,904,3,95,0
5422,904,4,65,0
5423,904,5,65,0
5424,904,6,85,0
5425,905,1,74,0
5426,905,2,115,0
5427,905,3,70,0
5428,905,4,135,3
5429,905,5,80,0
5430,905,6,106,0
5431,906,1,40,0
5432,906,2,61,0
5433,906,3,54,0
5434,906,4,45,0
5435,906,5,45,0
5436,906,6,65,1
5437,907,1,61,0
5438,907,2,80,0
5439,907,3,63,0
5440,907,4,60,0
5441,907,5,63,0
5442,907,6,83,2
5443,908,1,76,0
5444,908,2,110,0
5445,908,3,70,0
5446,908,4,81,0
5447,908,5,70,0
5448,908,6,123,3
5449,909,1,67,1
5450,909,2,45,0
5451,909,3,59,0
5452,909,4,63,0
5453,909,5,40,0
5454,909,6,36,0
5455,910,1,81,0
5456,910,2,55,0
5457,910,3,78,0
5458,910,4,90,2
5459,910,5,58,0
5460,910,6,49,0
5461,911,1,104,0
5462,911,2,75,0
5463,911,3,100,0
5464,911,4,110,3
5465,911,5,75,0
5466,911,6,66,0
5467,912,1,55,0
5468,912,2,65,1
5469,912,3,45,0
5470,912,4,50,0
5471,912,5,45,0
5472,912,6,50,0
5473,913,1,70,0
5474,913,2,85,2
5475,913,3,65,0
5476,913,4,65,0
5477,913,5,60,0
5478,913,6,65,0
5479,914,1,85,0
5480,914,2,120,3
5481,914,3,80,0
5482,914,4,85,0
5483,914,5,75,0
5484,914,6,85,0
5485,915,1,54,1
5486,915,2,45,0
5487,915,3,40,0
5488,915,4,35,0
5489,915,5,45,0
5490,915,6,35,0
5491,916,1,110,2
5492,916,2,100,0
5493,916,3,75,0
5494,916,4,59,0
5495,916,5,80,0
5496,916,6,65,0
5497,917,1,35,0
5498,917,2,41,0
5499,917,3,45,1
5500,917,4,29,0
5501,917,5,40,0
5502,917,6,20,0
5503,918,1,60,0
5504,918,2,79,0
5505,918,3,92,2
5506,918,4,52,0
5507,918,5,86,0
5508,918,6,35,0
5509,919,1,33,0
5510,919,2,46,1
5511,919,3,40,0
5512,919,4,21,0
5513,919,5,25,0
5514,919,6,45,0
5515,920,1,71,0
5516,920,2,102,2
5517,920,3,78,0
5518,920,4,52,0
5519,920,5,55,0
5520,920,6,92,0
5521,921,1,45,0
5522,921,2,50,0
5523,921,3,20,0
5524,921,4,40,0
5525,921,5,25,0
5526,921,6,60,1
5527,922,1,60,0
5528,922,2,75,0
5529,922,3,40,0
5530,922,4,50,0
5531,922,5,40,0
5532,922,6,85,2
5533,923,1,70,0
5534,923,2,115,3
5535,923,3,70,0
5536,923,4,70,0
5537,923,5,60,0
5538,923,6,105,0
5539,924,1,50,0
5540,924,2,50,0
5541,924,3,45,0
5542,924,4,40,0
5543,924,5,45,0
5544,924,6,75,1
5545,925,1,74,0
5546,925,2,75,0
5547,925,3,70,0
5548,925,4,65,0
5549,925,5,75,0
5550,925,6,111,2
5551,926,1,37,0
5552,926,2,55,0
5553,926,3,70,0
5554,926,4,30,0
5555,926,5,55,0
5556,926,6,65,1
5557,927,1,57,0
5558,927,2,80,0
5559,927,3,115,0
5560,927,4,50,0
5561,927,5,80,0
5562,927,6,95,2
5563,928,1,41,0
5564,928,2,35,0
5565,928,3,45,0
5566,928,4,58,1
5567,928,5,51,0
5568,928,6,30,0
5569,929,1,52,0
5570,929,2,53,0
5571,929,3,60,0
5572,929,4,78,2
5573,929,5,78,0
5574,929,6,33,0
5575,930,1,78,0
5576,930,2,69,0
5577,930,3,90,0
5578,930,4,125,3
5579,930,5,109,0
5580,930,6,39,0
5581,931,1,82,0
5582,931,2,96,1
5583,931,3,51,0
5584,931,4,45,0
5585,931,5,51,0
5586,931,6,92,0
5587,932,1,55,0
5588,932,2,55,0
5589,932,3,75,1
5590,932,4,35,0
5591,932,5,35,0
5592,932,6,25,0
5593,933,1,60,0
5594,933,2,60,0
5595,933,3,100,2
5596,933,4,35,0
5597,933,5,65,0
5598,933,6,35,0
5599,934,1,100,0
5600,934,2,100,0
5601,934,3,130,3
5602,934,4,45,0
5603,934,5,90,0
5604,934,6,35,0
5605,935,1,40,0
5606,935,2,50,0
5607,935,3,40,0
5608,935,4,50,1
5609,935,5,40,0
5610,935,6,35,0
5611,936,1,85,0
5612,936,2,60,0
5613,936,3,100,0
5614,936,4,125,2
5615,936,5,80,0
5616,936,6,75,0
5617,937,1,75,0
5618,937,2,125,2
5619,937,3,80,0
5620,937,4,60,0
5621,937,5,100,0
5622,937,6,85,0
5623,938,1,61,1
5624,938,2,31,0
5625,938,3,41,0
5626,938,4,59,0
5627,938,5,35,0
5628,938,6,45,0
5629,939,1,109,2
5630,939,2,64,0
5631,939,3,91,0
5632,939,4,103,0
5633,939,5,83,0
5634,939,6,45,0
5635,940,1,40,0
5636,940,2,40,0
5637,940,3,35,0
5638,940,4,55,0
5639,940,5,40,0
5640,940,6,70,1
5641,941,1,70,0
5642,941,2,70,0
5643,941,3,60,0
5644,941,4,105,0
5645,941,5,60,0
5646,941,6,125,2
5647,942,1,60,0
5648,942,2,78,1
5649,942,3,60,0
5650,942,4,40,0
5651,942,5,51,0
5652,942,6,51,0
5653,943,1,80,0
5654,943,2,120,2
5655,943,3,90,0
5656,943,4,60,0
5657,943,5,70,0
5658,943,6,85,0
5659,944,1,40,0
5660,944,2,65,0
5661,944,3,35,0
5662,944,4,40,0
5663,944,5,35,0
5664,944,6,75,1
5665,945,1,63,0
5666,945,2,95,0
5667,945,3,65,0
5668,945,4,80,0
5669,945,5,72,0
5670,945,6,110,2
5671,946,1,40,0
5672,946,2,65,1
5673,946,3,30,0
5674,946,4,45,0
5675,946,5,35,0
5676,946,6,60,0
5677,947,1,55,0
5678,947,2,115,2
5679,947,3,70,0
5680,947,4,80,0
5681,947,5,70,0
5682,947,6,90,0
5683,948,1,40,0
5684,948,2,40,0
5685,948,3,35,0
5686,948,4,50,0
5687,948,5,100,1
5688,948,6,70,0
5689,949,1,80,0
5690,949,2,70,0
5691,949,3,65,0
5692,949,4,80,0
5693,949,5,120,2
5694,949,6,100,0
5695,950,1,70,0
5696,950,2,100,0
5697,950,3,115,2
5698,950,4,35,0
5699,950,5,55,0
5700,950,6,75,0
5701,951,1,50,0
5702,951,2,62,1
5703,951,3,40,0
5704,951,4,62,0
5705,951,5,40,0
5706,951,6,50,0
5707,952,1,65,0
5708,952,2,108,2
5709,952,3,65,0
5710,952,4,108,0
5711,952,5,65,0
5712,952,6,75,0
5713,953,1,41,0
5714,953,2,50,0
5715,953,3,60,1
5716,953,4,31,0
5717,953,5,58,0
5718,953,6,30,0
5719,954,1,75,0
5720,954,2,50,0
5721,954,3,85,0
5722,954,4,115,2
5723,954,5,100,0
5724,954,6,45,0
5725,955,1,30,0
5726,955,2,35,0
5727,955,3,30,0
5728,955,4,55,0
5729,955,5,30,0
5730,955,6,75,1
5731,956,1,95,0
5732,956,2,60,0
5733,956,3,60,0
5734,956,4,101,0
5735,956,5,60,0
5736,956,6,105,2
5737,957,1,50,0
5738,957,2,45,0
5739,957,3,45,0
5740,957,4,35,0
5741,957,5,64,1
5742,957,6,58,0
5743,958,1,65,0
5744,958,2,55,0
5745,958,3,55,0
5746,958,4,45,0
5747,958,5,82,2
5748,958,6,78,0
5749,959,1,85,0
5750,959,2,75,0
5751,959,3,77,0
5752,959,4,70,0
5753,959,5,105,3
5754,959,6,94,0
5755,960,1,10,0
5756,960,2,55,0
5757,960,3,25,0
5758,960,4,35,0
5759,960,5,25,0
5760,960,6,95,1
5761,961,1,35,0
5762,961,2,100,0
5763,961,3,50,0
5764,961,4,50,0
5765,961,5,70,0
5766,961,6,120,2
5767,962,1,70,0
5768,962,2,103,2
5769,962,3,85,0
5770,962,4,60,0
5771,962,5,85,0
5772,962,6,82,0
5773,963,1,70,0
5774,963,2,45,0
5775,963,3,40,0
5776,963,4,45,0
5777,963,5,40,0
5778,963,6,75,1
5779,964,1,100,2
5780,964,2,70,0
5781,964,3,72,0
5782,964,4,53,0
5783,964,5,62,0
5784,964,6,100,0
5785,965,1,45,0
5786,965,2,70,1
5787,965,3,63,0
5788,965,4,30,0
5789,965,5,45,0
5790,965,6,47,0
5791,966,1,80,0
5792,966,2,119,2
5793,966,3,90,0
5794,966,4,54,0
5795,966,5,67,0
5796,966,6,90,0
5797,967,1,70,0
5798,967,2,95,0
5799,967,3,65,0
5800,967,4,85,0
5801,967,5,65,0
5802,967,6,121,2
5803,968,1,70,0
5804,968,2,85,0
5805,968,3,145,2
5806,968,4,60,0
5807,968,5,55,0
5808,968,6,65,0
5809,969,1,48,0
5810,969,2,35,0
5811,969,3,42,0
5812,969,4,105,1
5813,969,5,60,0
5814,969,6,60,0
5815,970,1,83,0
5816,970,2,55,0
5817,970,3,90,0
5818,970,4,130,2
5819,970,5,81,0
5820,970,6,86,0
5821,971,1,50,0
5822,971,2,61,1
5823,971,3,60,0
5824,971,4,30,0
5825,971,5,55,0
5826,971,6,34,0
5827,972,1,72,0
5828,972,2,101,2
5829,972,3,100,0
5830,972,4,50,0
5831,972,5,97,0
5832,972,6,68,0
5833,973,1,82,0
5834,973,2,115,2
5835,973,3,74,0
5836,973,4,75,0
5837,973,5,64,0
5838,973,6,90,0
5839,974,1,108,1
5840,974,2,68,0
5841,974,3,45,0
5842,974,4,30,0
5843,974,5,40,0
5844,974,6,43,0
5845,975,1,170,2
5846,975,2,113,0
5847,975,3,65,0
5848,975,4,45,0
5849,975,5,55,0
5850,975,6,73,0
5851,976,1,90,0
5852,976,2,102,2
5853,976,3,73,0
5854,976,4,78,0
5855,976,5,65,0
5856,976,6,70,0
5857,977,1,150,3
5858,977,2,100,0
5859,977,3,115,0
5860,977,4,65,0
5861,977,5,65,0
5862,977,6,35,0
5863,978,1,68,0
5864,978,2,50,0
5865,978,3,60,0
5866,978,4,120,2
5867,978,5,95,0
5868,978,6,82,0
5869,979,1,110,0
5870,979,2,115,3
5871,979,3,80,0
5872,979,4,50,0
5873,979,5,90,0
5874,979,6,90,0
5875,980,1,130,2
5876,980,2,75,0
5877,980,3,60,0
5878,980,4,45,0
5879,980,5,100,0
5880,980,6,20,0
5881,981,1,120,3
5882,981,2,90,0
5883,981,3,70,0
5884,981,4,110,0
5885,981,5,70,0
5886,981,6,60,0
5887,982,1,125,2
5888,982,2,100,0
5889,982,3,80,0
5890,982,4,85,0
5891,982,5,75,0
5892,982,6,55,0
5893,983,1,100,0
5894,983,2,135,3
5895,983,3,120,0
5896,983,4,60,0
5897,983,5,85,0
5898,983,6,50,0
5899,984,1,115,0
5900,984,2,131,3
5901,984,3,131,0
5902,984,4,53,0
5903,984,5,53,0
5904,984,6,87,0
5905,985,1,115,3
5906,985,2,65,0
5907,985,3,99,0
5908,985,4,65,0
5909,985,5,115,0
5910,985,6,111,0
5911,986,1,111,0
5912,986,2,127,3
5913,986,3,99,0
5914,986,4,79,0
5915,986,5,99,0
5916,986,6,55,0
5917,987,1,55,0
5918,987,2,55,0
5919,987,3,55,0
5920,987,4,135,1
5921,987,5,135,1
5922,987,6,135,1
5923,988,1,85,0
5924,988,2,135,3
5925,988,3,79,0
5926,988,4,85,0
5927,988,5,105,0
5928,988,6,81,0
5929,989,1,85,0
5930,989,2,81,0
5931,989,3,97,0
5932,989,4,121,3
5933,989,5,85,0
5934,989,6,101,0
5935,990,1,90,0
5936,990,2,112,0
5937,990,3,120,3
5938,990,4,72,0
5939,990,5,70,0
5940,990,6,106,0
5941,991,1,56,0
5942,991,2,80,0
5943,991,3,114,0
5944,991,4,124,0
5945,991,5,60,0
5946,991,6,136,3
5947,992,1,154,0
5948,992,2,140,3
5949,992,3,108,0
5950,992,4,50,0
5951,992,5,68,0
5952,992,6,50,0
5953,993,1,94,0
5954,993,2,80,0
5955,993,3,86,0
5956,993,4,122,3
5957,993,5,80,0
5958,993,6,108,0
5959,994,1,80,0
5960,994,2,70,0
5961,994,3,60,0
5962,994,4,140,3
5963,994,5,110,0
5964,994,6,110,0
5965,995,1,100,0
5966,995,2,134,3
5967,995,3,110,0
5968,995,4,70,0
5969,995,5,84,0
5970,995,6,72,0
5971,996,1,65,0
5972,996,2,75,1
5973,996,3,45,0
5974,996,4,35,0
5975,996,5,45,0
5976,996,6,55,0
5977,997,1,90,0
5978,997,2,95,2
5979,997,3,66,0
5980,997,4,45,0
5981,997,5,65,0
5982,997,6,62,0
5983,998,1,115,0
5984,998,2,145,3
5985,998,3,92,0
5986,998,4,75,0
5987,998,5,86,0
5988,998,6,87,0
5989,999,1,45,0
5990,999,2,30,0
5991,999,3,70,0
5992,999,4,75,1
5993,999,5,70,0
5994,999,6,10,0
5995,1000,1,87,0
5996,1000,2,60,0
5997,1000,3,95,0
5998,1000,4,133,2
5999,1000,5,91,0
6000,1000,6,84,0
6001,1001,1,85,0
6002,1001,2,85,0
6003,1001,3,100,0
6004,1001,4,95,0
6005,1001,5,135,3
6006,1001,6,70,0
6007,1002,1,80,0
6008,1002,2,120,0
6009,1002,3,80,0
6010,1002,4,90,0
6011,1002,5,65,0
6012,1002,6,135,3
6013,1003,1,155,0
6014,1003,2,110,0
6015,1003,3,125,3
6016,1003,4,55,0
6017,1003,5,80,0
6018,1003,6,45,0
6019,1004,1,55,0
6020,1004,2,80,0
6021,1004,3,80,0
6022,1004,4,135,3
6023,1004,5,120,0
6024,1004,6,100,0
6025,1005,1,105,0
6026,1005,2,139,3
6027,1005,3,71,0
6028,1005,4,55,0
6029,1005,5,101,0
6030,1005,6,119,0
6031,1006,1,74,0
6032,1006,2,130,3
6033,1006,3,90,0
6034,1006,4,120,0
6035,1006,5,60,0
6036,1006,6,116,0
6037,1007,1,100,0
6038,1007,2,135,3
6039,1007,3,115,0
6040,1007,4,85,0
6041,1007,5,100,0
6042,1007,6,135,0
6043,1008,1,100,0
6044,1008,2,85,0
6045,1008,3,100,0
6046,1008,4,135,3
6047,1008,5,115,0
6048,1008,6,135,0
6049,1009,1,99,0
6050,1009,2,83,0
6051,1009,3,91,0
6052,1009,4,125,3
6053,1009,5,83,0
6054,1009,6,109,0
6055,1010,1,90,0
6056,1010,2,130,3
6057,1010,3,88,0
6058,1010,4,70,0
6059,1010,5,108,0
6060,1010,6,104,0
6061,1011,1,80,0
6062,1011,2,80,0
6063,1011,3,110,2
6064,1011,4,95,0
6065,1011,5,80,0
6066,1011,6,40,0
6067,1012,1,40,0
6068,1012,2,45,0
6069,1012,3,45,0
6070,1012,4,74,1
6071,1012,5,54,0
6072,1012,6,50,0
6073,1013,1,71,0
6074,1013,2,60,0
6075,1013,3,106,0
6076,1013,4,121,2
6077,1013,5,80,0
6078,1013,6,70,0
6079,1014,1,88,0
6080,1014,2,128,3
6081,1014,3,115,0
6082,1014,4,58,0
6083,1014,5,86,0
6084,1014,6,80,0
6085,1015,1,88,0
6086,1015,2,75,0
6087,1015,3,66,0
6088,1015,4,130,3
6089,1015,5,90,0
6090,1015,6,106,0
6091,1016,1,88,0
6092,1016,2,91,0
6093,1016,3,82,0
6094,1016,4,70,0
6095,1016,5,125,3
6096,1016,6,99,0
6097,1017,1,80,0
6098,1017,2,120,3
6099,1017,3,84,0
6100,1017,4,60,0
6101,1017,5,96,0
6102,1017,6,110,0
6103,1018,1,90,0
6104,1018,2,105,0
6105,1018,3,130,3
6106,1018,4,125,0
6107,1018,5,65,0
6108,1018,6,85,0
6109,1019,1,106,0
6110,1019,2,80,0
6111,1019,3,110,0
6112,1019,4,120,3
6113,1019,5,80,0
6114,1019,6,44,0
6115,1020,1,105,0
6116,1020,2,115,0
6117,1020,3,121,3
6118,1020,4,65,0
6119,1020,5,93,0
6120,1020,6,91,0
6121,1021,1,125,0
6122,1021,2,73,0
6123,1021,3,91,0
6124,1021,4,137,3
6125,1021,5,89,0
6126,1021,6,75,0
6127,1022,1,90,0
6128,1022,2,120,0
6129,1022,3,80,0
6130,1022,4,68,0
6131,1022,5,108,0
6132,1022,6,124,3
6133,1023,1,90,0
6134,1023,2,72,0
6135,1023,3,100,0
6136,1023,4,122,3
6137,1023,5,108,0
6138,1023,6,98,0
6139,1024,1,90,0
6140,1024,2,65,0
6141,1024,3,85,1
6142,1024,4,65,0
6143,1024,5,85,0
6144,1024,6,60,0
6145,1025,1,88,0
6146,1025,2,88,0
6147,1025,3,160,3
6148,1025,4,88,0
6149,1025,5,88,0
6150,1025,6,88,0
6151,10001,1,50,0
6152,10001,2,180,2
6153,10001,3,20,0
6154,10001,4,180,1
6155,10001,5,20,0
6156,10001,6,150,0
6157,10002,1,50,0
6158,10002,2,70,0
6159,10002,3,160,2
6160,10002,4,70,0
6161,10002,5,160,1
6162,10002,6,90,0
6163,10003,1,50,0
6164,10003,2,95,0
6165,10003,3,90,0
6166,10003,4,95,0
6167,10003,5,90,0
6168,10003,6,180,3
6169,10004,1,60,0
6170,10004,2,79,0
6171,10004,3,105,2
6172,10004,4,59,0
6173,10004,5,85,0
6174,10004,6,36,0
6175,10005,1,60,0
6176,10005,2,69,0
6177,10005,3,95,1
6178,10005,4,69,0
6179,10005,5,95,1
6180,10005,6,36,0
6181,10006,1,100,0
6182,10006,2,103,0
6183,10006,3,75,0
6184,10006,4,120,0
6185,10006,5,75,0
6186,10006,6,127,3
6187,10007,1,150,3
6188,10007,2,120,0
6189,10007,3,100,0
6190,10007,4,120,0
6191,10007,5,100,0
6192,10007,6,90,0
6193,10008,1,50,0
6194,10008,2,65,0
6195,10008,3,107,0
6196,10008,4,105,1
6197,10008,5,107,0
6198,10008,6,86,1
6199,10009,1,50,0
6200,10009,2,65,0
6201,10009,3,107,0
6202,10009,4,105,1
6203,10009,5,107,0
6204,10009,6,86,1
6205,10010,1,50,0
6206,10010,2,65,0
6207,10010,3,107,0
6208,10010,4,105,1
6209,10010,5,107,0
6210,10010,6,86,1
6211,10011,1,50,0
6212,10011,2,65,0
6213,10011,3,107,0
6214,10011,4,105,1
6215,10011,5,107,0
6216,10011,6,86,1
6217,10012,1,50,0
6218,10012,2,65,0
6219,10012,3,107,0
6220,10012,4,105,1
6221,10012,5,107,0
6222,10012,6,86,1
6223,10013,1,70,1
6224,10013,2,70,0
6225,10013,3,70,0
6226,10013,4,70,0
6227,10013,5,70,0
6228,10013,6,70,0
6229,10014,1,70,1
6230,10014,2,70,0
6231,10014,3,70,0
6232,10014,4,70,0
6233,10014,5,70,0
6234,10014,6,70,0
6235,10015,1,70,1
6236,10015,2,70,0
6237,10015,3,70,0
6238,10015,4,70,0
6239,10015,5,70,0
6240,10015,6,70,0
6241,10016,1,70,0
6242,10016,2,92,0
6243,10016,3,65,0
6244,10016,4,80,0
6245,10016,5,55,0
6246,10016,6,98,2
6247,10017,1,105,0
6248,10017,2,30,0
6249,10017,3,105,0
6250,10017,4,140,2
6251,10017,5,105,0
6252,10017,6,55,0
6253,10018,1,100,0
6254,10018,2,128,1
6255,10018,3,90,1
6256,10018,4,77,0
6257,10018,5,77,0
6258,10018,6,128,1
6259,10019,1,79,0
6260,10019,2,100,0
6261,10019,3,80,0
6262,10019,4,110,0
6263,10019,5,90,0
6264,10019,6,121,3
6265,10020,1,79,0
6266,10020,2,105,0
6267,10020,3,70,0
6268,10020,4,145,3
6269,10020,5,80,0
6270,10020,6,101,0
6271,10021,1,89,0
6272,10021,2,145,3
6273,10021,3,90,0
6274,10021,4,105,0
6275,10021,5,80,0
6276,10021,6,91,0
6277,10022,1,125,0
6278,10022,2,170,3
6279,10022,3,100,0
6280,10022,4,120,0
6281,10022,5,90,0
6282,10022,6,95,0
6283,10023,1,125,0
6284,10023,2,120,0
6285,10023,3,90,0
6286,10023,4,170,3
6287,10023,5,100,0
6288,10023,6,95,0
6289,10024,1,91,0
6290,10024,2,72,0
6291,10024,3,90,0
6292,10024,4,129,3
6293,10024,5,90,0
6294,10024,6,108,0
6295,10025,1,74,0
6296,10025,2,48,0
6297,10025,3,76,0
6298,10025,4,83,0
6299,10025,5,81,0
6300,10025,6,104,2
6301,10026,1,60,0
6302,10026,2,140,2
6303,10026,3,50,0
6304,10026,4,140,1
6305,10026,5,50,0
6306,10026,6,60,0
6307,10027,1,44,0
6308,10027,2,66,0
6309,10027,3,70,1
6310,10027,4,44,0
6311,10027,5,55,0
6312,10027,6,56,0
6313,10028,1,54,0
6314,10028,2,66,0
6315,10028,3,70,1
6316,10028,4,44,0
6317,10028,5,55,0
6318,10028,6,46,0
6319,10029,1,59,0
6320,10029,2,66,0
6321,10029,3,70,1
6322,10029,4,44,0
6323,10029,5,55,0
6324,10029,6,41,0
6325,10030,1,55,0
6326,10030,2,85,0
6327,10030,3,122,2
6328,10030,4,58,0
6329,10030,5,75,0
6330,10030,6,99,0
6331,10031,1,75,0
6332,10031,2,95,0
6333,10031,3,122,2
6334,10031,4,58,0
6335,10031,5,75,0
6336,10031,6,69,0
6337,10032,1,85,0
6338,10032,2,100,0
6339,10032,3,122,2
6340,10032,4,58,0
6341,10032,5,75,0
6342,10032,6,54,0
6343,10033,1,80,0
6344,10033,2,100,0
6345,10033,3,123,0
6346,10033,4,122,2
6347,10033,5,120,1
6348,10033,6,80,0
6349,10034,1,78,0
6350,10034,2,130,0
6351,10034,3,111,0
6352,10034,4,130,3
6353,10034,5,85,0
6354,10034,6,100,0
6355,10035,1,78,0
6356,10035,2,104,0
6357,10035,3,78,0
6358,10035,4,159,3
6359,10035,5,115,0
6360,10035,6,100,0
6361,10036,1,79,0
6362,10036,2,103,0
6363,10036,3,120,0
6364,10036,4,135,0
6365,10036,5,115,3
6366,10036,6,78,0
6367,10037,1,55,0
6368,10037,2,50,0
6369,10037,3,65,0
6370,10037,4,175,3
6371,10037,5,105,0
6372,10037,6,150,0
6373,10038,1,60,0
6374,10038,2,65,0
6375,10038,3,80,0
6376,10038,4,170,3
6377,10038,5,95,0
6378,10038,6,130,0
6379,10039,1,105,2
6380,10039,2,125,0
6381,10039,3,100,0
6382,10039,4,60,0
6383,10039,5,100,0
6384,10039,6,100,0
6385,10040,1,65,0
6386,10040,2,155,2
6387,10040,3,120,0
6388,10040,4,65,0
6389,10040,5,90,0
6390,10040,6,105,0
6391,10041,1,95,0
6392,10041,2,155,2
6393,10041,3,109,0
6394,10041,4,70,0
6395,10041,5,130,0
6396,10041,6,81,0
6397,10042,1,80,0
6398,10042,2,135,0
6399,10042,3,85,0
6400,10042,4,70,0
6401,10042,5,95,0
6402,10042,6,150,2
6403,10043,1,106,0
6404,10043,2,190,0
6405,10043,3,100,0
6406,10043,4,154,3
