id,area_id,creature_id,method_id,min_level,max_level,chance,max_chance
2323,25,340,4,30,55,40,40
2324,25,340,4,20,50,15,15
2325,25,352,1,28,28,5,10
2326,25,352,1,30,30,5,10
2331,25,357,1,28,28,5,50
2332,25,357,1,30,30,5,50
2336,25,396,1,26,26,10,20
2340,25,397,1,26,26,5,10
2346,25,399,1,26,26,5,11
2350,25,400,1,25,25,20,30
2352,25,400,1,26,26,5,30
2353,25,400,1,28,28,20,20
2357,25,406,1,24,24,10,20
2361,25,451,1,26,26,5,10
2362,25,451,1,28,28,5,10
2363,25,451,1,30,30,5,10
2367,25,452,1,26,26,5,10
2368,25,452,1,28,28,5,10
2369,25,452,1,30,30,5,10
2373,25,453,1,26,26,5,10
2374,25,453,1,28,28,5,10
2375,25,453,1,30,30,5,10
2379,25,454,1,26,26,5,10
2380,25,454,1,28,28,5,10
2381,25,454,1,30,30,5,10
2385,25,455,1,26,26,5,10
2386,25,455,1,28,28,5,10
2387,25,455,1,30,30,5,10
2390,26,24,1,24,24,4,8
2391,26,24,1,22,22,4,8
2393,26,24,1,29,29,4,8
2397,26,46,1,24,24,5,10
2398,26,46,1,28,28,5,10
2399,26,46,1,29,29,5,10
2416,26,54,1,24,24,4,45
2421,26,54,1,22,22,4,45
2423,26,54,5,20,40,1,45
2427,26,55,1,24,24,5,10
2431,26,102,1,24,24,5,10
2432,26,102,1,28,28,5,10
2433,26,102,1,29,29,5,10
2435,26,114,1,27,27,10,61
2442,26,114,1,30,30,1,61
2443,26,114,1,28,28,5,61
2444,26,114,1,29,29,5,61
2448,26,115,1,24,24,5,10
2449,26,115,1,28,28,5,10
2450,26,115,1,29,29,5,10
2458,26,129,2,4,6,60,155
2459,26,129,2,3,7,30,155
2465,26,129,2,3,6,60,155
2466,26,129,2,4,7,30,155
2468,26,129,2,5,10,4,155
2469,26,129,2,5,15,1,155
2470,26,129,3,15,20,40,155
2471,26,129,3,10,25,15,155
2476,26,130,3,15,30,1,20
2477,26,130,4,40,55,15,20
2478,26,130,4,30,55,40,40
2481,26,163,1,22,22,10,20
2482,26,163,1,24,24,10,20
2483,26,163,1,27,27,10,10
2484,26,164,1,28,28,10,10
2490,26,183,1,23,23,10,55
2492,26,183,5,20,30,30,55
2494,26,183,1,24,24,5,55
2498,26,193,1,24,24,5,10
2504,26,193,1,30,30,1,31
2505,26,193,1,28,28,5,31
2506,26,193,1,29,29,5,31
2511,26,194,1,22,22,20,90
2514,26,194,1,24,24,5,90
2515,26,194,1,27,27,20,130
2519,26,194,5,20,30,30,130
2520,26,194,1,28,28,5,130
2521,26,194,1,29,29,5,130
2527,26,195,1,23,23,10,30
2531,26,195,1,24,24,5,30
2535,26,195,5,20,40,1,30
2536,26,195,1,28,28,5,30
2537,26,195,1,29,29,5,30
2541,26,285,1,24,24,5,10
2542,26,285,1,28,28,5,10
2543,26,285,1,29,29,5,10
2547,26,298,1,22,22,1,11
2549,26,298,1,24,24,5,11
2553,26,315,1,24,24,5,10
2557,26,316,1,24,24,5,10
2558,26,316,1,28,28,5,10
2559,26,316,1,29,29,5,10
2563,26,318,4,15,20,40,45
2565,26,318,4,15,30,1,45
2566,26,318,4,30,40,40,45
2568,26,318,4,40,55,1,45
2571,26,339,3,15,20,40,45
2573,26,339,3,10,25,1,45
2575,26,340,4,30,55,40,40
2576,26,340,4,20,50,15,15
2577,26,352,1,28,28,5,10
2578,26,352,1,29,29,5,10
2579,26,357,1,28,28,5,10
2580,26,357,1,29,29,5,10
2584,26,396,1,24,24,10,20
2588,26,397,1,24,24,5,10
2594,26,399,1,24,24,5,11
2598,26,400,1,23,23,20,30
2600,26,400,1,24,24,5,30
2601,26,400,1,27,27,20,40
2603,26,400,1,28,28,10,40
2607,26,406,1,22,22,10,20
2611,26,451,1,24,24,5,10
2612,26,451,1,28,28,5,10
2613,26,451,1,29,29,5,10
2617,26,452,1,24,24,5,10
2618,26,452,1,28,28,5,10
2619,26,452,1,29,29,5,10
2623,26,453,1,24,24,5,10
2624,26,453,1,28,28,5,10
2625,26,453,1,29,29,5,10
2629,26,454,1,24,24,5,10
2630,26,454,1,28,28,5,10
2631,26,454,1,29,29,5,10
2635,26,455,1,24,24,5,10
2636,26,455,1,28,28,5,10
2637,26,455,1,29,29,5,10
2640,27,24,1,24,24,4,8
2641,27,24,1,22,22,4,8
2643,27,24,1,29,29,4,8
2647,27,46,1,24,24,5,10
2648,27,46,1,28,28,5,10
2649,27,46,1,29,29,5,10
2666,27,54,1,24,24,4,45
2671,27,54,1,22,22,4,45
2673,27,54,5,20,40,1,45
2677,27,55,1,24,24,5,10
2681,27,102,1,24,24,5,10
2682,27,102,1,28,28,5,10
2683,27,102,1,29,29,5,10
2685,27,114,1,27,27,10,61
2692,27,114,1,30,30,1,61
2693,27,114,1,28,28,5,61
2694,27,114,1,29,29,5,61
2698,27,115,1,24,24,5,10
2699,27,115,1,28,28,5,10
2700,27,115,1,29,29,5,10
2708,27,129,2,4,6,60,155
2709,27,129,2,3,7,30,155
2715,27,129,2,3,6,60,155
2716,27,129,2,4,7,30,155
2718,27,129,2,5,10,4,155
2719,27,129,2,5,15,1,155
2720,27,129,3,15,20,40,155
2721,27,129,3,10,25,15,155
2726,27,130,3,15,30,1,20
2727,27,130,4,40,55,15,20
2728,27,130,4,30,55,40,40
2731,27,163,1,22,22,10,20
2732,27,163,1,24,24,10,20
2733,27,163,1,27,27,10,10
2734,27,164,1,28,28,10,10
2740,27,183,1,23,23,10,55
2742,27,183,5,20,30,30,55
2744,27,183,1,24,24,5,55
2748,27,193,1,24,24,5,10
2754,27,193,1,30,30,1,31
2755,27,193,1,28,28,5,31
2756,27,193,1,29,29,5,31
2761,27,194,1,22,22,20,90
2764,27,194,1,24,24,5,90
2765,27,194,1,27,27,20,130
2769,27,194,5,20,30,30,130
2770,27,194,1,28,28,5,130
2771,27,194,1,29,29,5,130
2777,27,195,1,23,23,10,30
2781,27,195,1,24,24,5,30
2785,27,195,5,20,40,1,30
2786,27,195,1,28,28,5,30
2787,27,195,1,29,29,5,30
2791,27,285,1,24,24,5,10
2792,27,285,1,28,28,5,10
2793,27,285,1,29,29,5,10
2797,27,298,1,22,22,1,11
2799,27,298,1,24,24,5,11
2803,27,315,1,24,24,5,10
2807,27,316,1,24,24,5,10
2808,27,316,1,28,28,5,10
2809,27,316,1,29,29,5,10
2813,27,318,4,15,20,40,45
2815,27,318,4,15,30,1,45
2816,27,318,4,30,40,40,45
2818,27,318,4,40,55,1,45
2821,27,339,3,15,20,40,45
2823,27,339,3,10,25,1,45
2825,27,340,4,30,55,40,40
2826,27,340,4,20,50,15,15
2827,27,352,1,28,28,5,10
2828,27,352,1,29,29,5,10
2829,27,357,1,28,28,5,10
2830,27,357,1,29,29,5,10
2834,27,396,1,24,24,10,20
2838,27,397,1,24,24,5,10
2844,27,399,1,24,24,5,11
2848,27,400,1,23,23,20,30
2850,27,400,1,24,24,5,30
2851,27,400,1,27,27,20,40
2853,27,400,1,28,28,10,40
2857,27,406,1,22,22,10,20
2861,27,451,1,24,24,5,10
2862,27,451,1,28,28,5,10
2863,27,451,1,29,29,5,10
2867,27,452,1,24,24,5,10
2868,27,452,1,28,28,5,10
2869,27,452,1,29,29,5,10
2873,27,453,1,24,24,5,10
2874,27,453,1,28,28,5,10
2875,27,453,1,29,29,5,10
2879,27,454,1,24,24,5,10
2880,27,454,1,28,28,5,10
2881,27,454,1,29,29,5,10
2885,27,455,1,24,24,5,10
2886,27,455,1,28,28,5,10
2887,27,455,1,29,29,5,10
2890,28,24,1,22,22,4,8
2891,28,24,1,20,20,4,8
2893,28,24,1,28,28,4,8
2897,28,46,1,22,22,5,10
2898,28,46,1,27,27,5,10
2899,28,46,1,28,28,5,10
2903,28,55,1,22,22,5,10
2907,28,102,1,22,22,5,10
2908,28,102,1,27,27,5,10
2909,28,102,1,28,28,5,10
2915,28,114,1,29,29,1,31
2916,28,114,1,27,27,5,31
2917,28,114,1,28,28,5,31
2921,28,115,1,22,22,5,10
2922,28,115,1,27,27,5,10
2923,28,115,1,28,28,5,10
2924,28,129,2,3,6,60,155
2925,28,129,2,4,7,30,155
2927,28,129,2,5,10,4,155
2928,28,129,2,5,15,1,155
2929,28,129,3,15,20,40,155
2930,28,129,3,10,25,15,155
2931,28,130,4,30,55,40,40
2934,28,163,1,20,20,10,20
2935,28,163,1,22,22,10,20
2936,28,163,1,27,27,10,20
2937,28,163,1,26,26,10,20
2942,28,183,1,21,21,10,25
2945,28,183,1,22,22,5,25
2949,28,193,1,22,22,5,10
2951,28,193,1,26,26,10,61
2958,28,193,1,29,29,1,61
2959,28,193,1,27,27,5,61
2960,28,193,1,28,28,5,61
2964,28,194,1,20,20,20,30
2966,28,194,1,22,22,5,30
2967,28,194,1,26,26,20,130
2971,28,194,5,20,30,30,130
2972,28,194,1,27,27,5,130
2973,28,194,1,28,28,5,130
2978,28,195,1,21,21,10,25
2981,28,195,1,22,22,5,25
2985,28,195,5,20,40,1,30
2986,28,195,1,27,27,5,30
2987,28,195,1,28,28,5,30
2991,28,285,1,22,22,5,10
2992,28,285,1,27,27,5,10
2993,28,285,1,28,28,5,10
3007,28,298,1,20,20,1,31
3009,28,298,1,22,22,5,31
3013,28,315,1,22,22,5,10
3017,28,316,1,22,22,5,10
3018,28,316,1,27,27,5,10
3019,28,316,1,28,28,5,10
3020,28,318,4,30,40,40,45
3022,28,318,4,40,55,1,45
3023,28,339,3,15,20,40,45
3025,28,339,3,10,25,1,45
3026,28,340,4,20,50,15,15
3027,28,352,1,27,27,5,10
3028,28,352,1,28,28,5,10
3029,28,357,1,27,27,5,10
3030,28,357,1,28,28,5,10
3034,28,396,1,22,22,10,20
3038,28,397,1,22,22,5,10
3054,28,399,1,22,22,5,31
3058,28,400,1,21,21,20,30
3060,28,400,1,22,22,5,30
3061,28,400,1,26,26,20,40
3063,28,400,1,27,27,10,40
3067,28,406,1,20,20,10,20
3071,28,451,1,22,22,5,10
3072,28,451,1,27,27,5,10
3073,28,451,1,28,28,5,10
3077,28,452,1,22,22,5,10
3078,28,452,1,27,27,5,10
3079,28,452,1,28,28,5,10
3083,28,453,1,22,22,5,10
3084,28,453,1,27,27,5,10
3085,28,453,1,28,28,5,10
3089,28,454,1,22,22,5,10
3090,28,454,1,27,27,5,10
3091,28,454,1,28,28,5,10
3095,28,455,1,22,22,5,10
3096,28,455,1,27,27,5,10
3097,28,455,1,28,28,5,10
3100,29,24,1,22,22,4,8
3101,29,24,1,20,20,4,8
3103,29,24,1,28,28,4,8
3107,29,46,1,22,22,5,10
3108,29,46,1,27,27,5,10
3109,29,46,1,28,28,5,10
3126,29,54,1,22,22,4,45
3131,29,54,1,20,20,4,45
3133,29,54,5,20,40,1,45
3137,29,55,1,22,22,5,10
3141,29,102,1,22,22,5,10
3142,29,102,1,27,27,5,10
3143,29,102,1,28,28,5,10
3149,29,114,1,29,29,1,31
3150,29,114,1,27,27,5,31
3151,29,114,1,28,28,5,31
3155,29,115,1,22,22,5,10
3156,29,115,1,27,27,5,10
3157,29,115,1,28,28,5,10
3165,29,129,2,4,6,60,155
3166,29,129,2,3,7,30,155
3172,29,129,2,3,6,60,155
3173,29,129,2,4,7,30,155
3175,29,129,2,5,10,4,155
3176,29,129,2,5,15,1,155
3177,29,129,3,15,20,40,155
3178,29,129,3,10,25,15,155
3183,29,130,3,15,30,1,20
3184,29,130,4,40,55,15,20
3185,29,130,4,30,55,40,40
3188,29,163,1,20,20,10,20
3189,29,163,1,22,22,10,20
3190,29,163,1,27,27,10,20
3191,29,163,1,26,26,10,20
3197,29,183,1,21,21,10,55
3199,29,183,5,20,30,30,55
3201,29,183,1,22,22,5,55
3205,29,193,1,22,22,5,10
3207,29,193,1,26,26,10,61
3214,29,193,1,29,29,1,61
3215,29,193,1,27,27,5,61
3216,29,193,1,28,28,5,61
3221,29,194,1,20,20,20,90
3224,29,194,1,22,22,5,90
3225,29,194,1,26,26,20,130
3229,29,194,5,20,30,30,130
3230,29,194,1,27,27,5,130
3231,29,194,1,28,28,5,130
3237,29,195,1,21,21,10,30
3241,29,195,1,22,22,5,30
3245,29,195,5,20,40,1,30
3246,29,195,1,27,27,5,30
3247,29,195,1,28,28,5,30
3251,29,285,1,22,22,5,10
3252,29,285,1,27,27,5,10
3253,29,285,1,28,28,5,10
3257,29,298,1,20,20,1,11
3259,29,298,1,22,22,5,11
3263,29,315,1,22,22,5,10
3267,29,316,1,22,22,5,10
3268,29,316,1,27,27,5,10
3269,29,316,1,28,28,5,10
3273,29,318,4,15,20,40,45
3275,29,318,4,15,30,1,45
3276,29,318,4,30,40,40,45
3278,29,318,4,40,55,1,45
3281,29,339,3,15,20,40,45
3283,29,339,3,10,25,1,45
3285,29,340,4,30,55,40,40
3286,29,340,4,20,50,15,15
3287,29,352,1,27,27,5,10
3288,29,352,1,28,28,5,10
3289,29,357,1,27,27,5,10
3290,29,357,1,28,28,5,10
3294,29,396,1,22,22,10,20
3298,29,397,1,22,22,5,10
3304,29,399,1,22,22,5,11
3308,29,400,1,21,21,20,30
3310,29,400,1,22,22,5,30
3311,29,400,1,26,26,20,40
3313,29,400,1,27,27,10,40
3317,29,406,1,20,20,10,20
3321,29,451,1,22,22,5,10
3322,29,451,1,27,27,5,10
3323,29,451,1,28,28,5,10
3327,29,452,1,22,22,5,10
3328,29,452,1,27,27,5,10
3329,29,452,1,28,28,5,10
3333,29,453,1,22,22,5,10
3334,29,453,1,27,27,5,10
3335,29,453,1,28,28,5,10
3339,29,454,1,22,22,5,10
3340,29,454,1,27,27,5,10
3341,29,454,1,28,28,5,10
3345,29,455,1,22,22,5,10
3346,29,455,1,27,27,5,10
3347,29,455,1,28,28,5,10
3360,30,201,1,19,19,20,100
3362,30,201,1,18,18,10,100
3364,30,201,1,17,17,10,100
3366,30,201,1,16,16,5,100
3368,30,201,1,15,15,4,100
3370,30,201,1,14,14,1,100
3372,30,201,1,20,20,20,100
3373,30,201,1,21,21,20,100
3374,30,201,1,22,22,10,100
3375,30,201,1,23,23,10,100
3376,30,201,1,24,24,10,100
3377,30,201,1,25,25,10,100
3378,30,201,1,26,26,5,100
3379,30,201,1,27,27,5,100
3380,30,201,1,28,28,4,100
3381,30,201,1,29,29,4,100
3383,30,201,1,30,30,1,100
3396,31,201,1,19,19,20,100
3398,31,201,1,18,18,10,100
3400,31,201,1,17,17,10,100
3402,31,201,1,16,16,5,100
3404,31,201,1,15,15,4,100
3406,31,201,1,14,14,1,100
3408,31,201,1,20,20,20,100
3409,31,201,1,21,21,20,100
3410,31,201,1,22,22,10,100
3411,31,201,1,23,23,10,100
3412,31,201,1,24,24,10,100
3413,31,201,1,25,25,10,100
3414,31,201,1,26,26,5,100
3415,31,201,1,27,27,5,100
3416,31,201,1,28,28,4,100
3417,31,201,1,29,29,4,100
3419,31,201,1,30,30,1,100
3432,32,201,1,19,19,20,100
3434,32,201,1,18,18,10,100
3436,32,201,1,17,17,10,100
3438,32,201,1,16,16,5,100
3440,32,201,1,15,15,4,100
3442,32,201,1,14,14,1,100
3444,32,201,1,20,20,20,100
3445,32,201,1,21,21,20,100
3446,32,201,1,22,22,10,100
3447,32,201,1,23,23,10,100
3448,32,201,1,24,24,10,100
3449,32,201,1,25,25,10,100
3450,32,201,1,26,26,5,100
3451,32,201,1,27,27,5,100
3452,32,201,1,28,28,4,100
3453,32,201,1,29,29,4,100
3455,32,201,1,30,30,1,100
3468,33,201,1,19,19,20,100
3470,33,201,1,18,18,10,100
3472,33,201,1,17,17,10,100
3474,33,201,1,16,16,5,100
3476,33,201,1,15,15,4,100
3478,33,201,1,14,14,1,100
3480,33,201,1,20,20,20,100
3481,33,201,1,21,21,20,100
3482,33,201,1,22,22,10,100
3483,33,201,1,23,23,10,100
3484,33,201,1,24,24,10,100
3485,33,201,1,25,25,10,100
3486,33,201,1,26,26,5,100
3487,33,201,1,27,27,5,100
3488,33,201,1,28,28,4,100
3489,33,201,1,29,29,4,100
3491,33,201,1,30,30,1,100
3504,34,201,1,19,19,20,100
3506,34,201,1,18,18,10,100
3508,34,201,1,17,17,10,100
3510,34,201,1,16,16,5,100
3512,34,201,1,15,15,4,100
3514,34,201,1,14,14,1,100
3516,34,201,1,20,20,20,100
3517,34,201,1,21,21,20,100
3518,34,201,1,22,22,10,100
3519,34,201,1,23,23,10,100
3520,34,201,1,24,24,10,100
3521,34,201,1,25,25,10,100
3522,34,201,1,26,26,5,100
3523,34,201,1,27,27,5,100
3524,34,201,1,28,28,4,100
3525,34,201,1,29,29,4,100
3527,34,201,1,30,30,1,100
3540,35,201,1,19,19,20,100
3542,35,201,1,18,18,10,100
3544,35,201,1,17,17,10,100
3546,35,201,1,16,16,5,100
3548,35,201,1,15,15,4,100
3550,35,201,1,14,14,1,100
3552,35,201,1,20,20,20,100
3553,35,201,1,21,21,20,100
3554,35,201,1,22,22,10,100
3555,35,201,1,23,23,10,100
3556,35,201,1,24,24,10,100
3557,35,201,1,25,25,10,100
3558,35,201,1,26,26,5,100
3559,35,201,1,27,27,5,100
3560,35,201,1,28,28,4,100
3561,35,201,1,29,29,4,100
3563,35,201,1,30,30,1,100
3576,36,201,1,19,19,20,100
3578,36,201,1,18,18,10,100
3580,36,201,1,17,17,10,100
3582,36,201,1,16,16,5,100
3584,36,201,1,15,15,4,100
3586,36,201,1,14,14,1,100
3588,36,201,1,20,20,20,100
3589,36,201,1,21,21,20,100
3590,36,201,1,22,22,10,100
3591,36,201,1,23,23,10,100
3592,36,201,1,24,24,10,100
3593,36,201,1,25,25,10,100
3594,36,201,1,26,26,5,100
3595,36,201,1,27,27,5,100
3596,36,201,1,28,28,4,100
3597,36,201,1,29,29,4,100
3599,36,201,1,30,30,1,100
3612,37,201,1,19,19,20,100
3614,37,201,1,18,18,10,100
3616,37,201,1,17,17,10,100
3618,37,201,1,16,16,5,100
3620,37,201,1,15,15,4,100
3622,37,201,1,14,14,1,100
3624,37,201,1,20,20,20,100
3625,37,201,1,21,21,20,100
3626,37,201,1,22,22,10,100
3627,37,201,1,23,23,10,100
3628,37,201,1,24,24,10,100
3629,37,201,1,25,25,10,100
3630,37,201,1,26,26,5,100
3631,37,201,1,27,27,5,100
3632,37,201,1,28,28,4,100
3633,37,201,1,29,29,4,100
3635,37,201,1,30,30,1,100
3648,38,201,1,19,19,20,100
3650,38,201,1,18,18,10,100
3652,38,201,1,17,17,10,100
3654,38,201,1,16,16,5,100
3656,38,201,1,15,15,4,100
3658,38,201,1,14,14,1,100
3660,38,201,1,20,20,20,100
3661,38,201,1,21,21,20,100
3662,38,201,1,22,22,10,100
3663,38,201,1,23,23,10,100
3664,38,201,1,24,24,10,100
3665,38,201,1,25,25,10,100
3666,38,201,1,26,26,5,100
3667,38,201,1,27,27,5,100
3668,38,201,1,28,28,4,100
3669,38,201,1,29,29,4,100
3671,38,201,1,30,30,1,100
3684,39,201,1,19,19,20,100
3686,39,201,1,18,18,10,100
3688,39,201,1,17,17,10,100
3690,39,201,1,16,16,5,100
3692,39,201,1,15,15,4,100
3694,39,201,1,14,14,1,100
3696,39,201,1,20,20,20,100
3697,39,201,1,21,21,20,100
3698,39,201,1,22,22,10,100
3699,39,201,1,23,23,10,100
3700,39,201,1,24,24,10,100
3701,39,201,1,25,25,10,100
3702,39,201,1,26,26,5,100
3703,39,201,1,27,27,5,100
3704,39,201,1,28,28,4,100
3705,39,201,1,29,29,4,100
3707,39,201,1,30,30,1,100
3720,40,201,1,19,19,20,100
3722,40,201,1,18,18,10,100
3724,40,201,1,17,17,10,100
3726,40,201,1,16,16,5,100
3728,40,201,1,15,15,4,100
3730,40,201,1,14,14,1,100
3732,40,201,1,20,20,20,100
3733,40,201,1,21,21,20,100
3734,40,201,1,22,22,10,100
3735,40,201,1,23,23,10,100
3736,40,201,1,24,24,10,100
3737,40,201,1,25,25,10,100
3738,40,201,1,26,26,5,100
3739,40,201,1,27,27,5,100
3740,40,201,1,28,28,4,100
3741,40,201,1,29,29,4,100
3743,40,201,1,30,30,1,100
3756,41,201,1,19,19,20,100
3758,41,201,1,18,18,10,100
3760,41,201,1,17,17,10,100
3762,41,201,1,16,16,5,100
3764,41,201,1,15,15,4,100
3766,41,201,1,14,14,1,100
3768,41,201,1,20,20,20,100
3769,41,201,1,21,21,20,100
3770,41,201,1,22,22,10,100
3771,41,201,1,23,23,10,100
3772,41,201,1,24,24,10,100
3773,41,201,1,25,25,10,100
3774,41,201,1,26,26,5,100
3775,41,201,1,27,27,5,100
3776,41,201,1,28,28,4,100
3777,41,201,1,29,29,4,100
3779,41,201,1,30,30,1,100
3792,42,201,1,19,19,20,100
3794,42,201,1,18,18,10,100
3796,42,201,1,17,17,10,100
3798,42,201,1,16,16,5,100
3800,42,201,1,15,15,4,100
3802,42,201,1,14,14,1,100
3804,42,201,1,20,20,20,100
3805,42,201,1,21,21,20,100
3806,42,201,1,22,22,10,100
3807,42,201,1,23,23,10,100
3808,42,201,1,24,24,10,100
3809,42,201,1,25,25,10,100
3810,42,201,1,26,26,5,100
3811,42,201,1,27,27,5,100
3812,42,201,1,28,28,4,100
3813,42,201,1,29,29,4,100
3815,42,201,1,30,30,1,100
3828,43,201,1,19,19,20,100
3830,43,201,1,18,18,10,100
3832,43,201,1,17,17,10,100
3834,43,201,1,16,16,5,100
3836,43,201,1,15,15,4,100
3838,43,201,1,14,14,1,100
3840,43,201,1,20,20,20,100
3841,43,201,1,21,21,20,100
3842,43,201,1,22,22,10,100
3843,43,201,1,23,23,10,100
3844,43,201,1,24,24,10,100
3845,43,201,1,25,25,10,100
3846,43,201,1,26,26,5,100
3847,43,201,1,27,27,5,100
3848,43,201,1,28,28,4,100
3849,43,201,1,29,29,4,100
3851,43,201,1,30,30,1,100
3864,44,201,1,19,19,20,100
3866,44,201,1,18,18,10,100
3868,44,201,1,17,17,10,100
3870,44,201,1,16,16,5,100
3872,44,201,1,15,15,4,100
3874,44,201,1,14,14,1,100
3876,44,201,1,20,20,20,100
3877,44,201,1,21,21,20,100
3878,44,201,1,22,22,10,100
3879,44,201,1,23,23,10,100
3880,44,201,1,24,24,10,100
3881,44,201,1,25,25,10,100
3882,44,201,1,26,26,5,100
3883,44,201,1,27,27,5,100
3884,44,201,1,28,28,4,100
3885,44,201,1,29,29,4,100
3887,44,201,1,30,30,1,100
3900,45,201,1,19,19,20,100
3902,45,201,1,18,18,10,100
3904,45,201,1,17,17,10,100
3906,45,201,1,16,16,5,100
3908,45,201,1,15,15,4,100
3910,45,201,1,14,14,1,100
3912,45,201,1,20,20,20,100
3913,45,201,1,21,21,20,100
3914,45,201,1,22,22,10,100
3915,45,201,1,23,23,10,100
3916,45,201,1,24,24,10,100
3917,45,201,1,25,25,10,100
3918,45,201,1,26,26,5,100
3919,45,201,1,27,27,5,100
3920,45,201,1,28,28,4,100
3921,45,201,1,29,29,4,100
3923,45,201,1,30,30,1,100
3936,46,201,1,19,19,20,100
3938,46,201,1,18,18,10,100
3940,46,201,1,17,17,10,100
3942,46,201,1,16,16,5,100
3944,46,201,1,15,15,4,100
3946,46,201,1,14,14,1,100
3948,46,201,1,20,20,20,100
3949,46,201,1,21,21,20,100
3950,46,201,1,22,22,10,100
3951,46,201,1,23,23,10,100
3952,46,201,1,24,24,10,100
3953,46,201,1,25,25,10,100
3954,46,201,1,26,26,5,100
3955,46,201,1,27,27,5,100
3956,46,201,1,28,28,4,100
3957,46,201,1,29,29,4,100
3959,46,201,1,30,30,1,100
3972,47,201,1,19,19,20,100
3974,47,201,1,18,18,10,100
3976,47,201,1,17,17,10,100
3978,47,201,1,16,16,5,100
3980,47,201,1,15,15,4,100
3982,47,201,1,14,14,1,100
3984,47,201,1,20,20,20,100
3985,47,201,1,21,21,20,100
3986,47,201,1,22,22,10,100
3987,47,201,1,23,23,10,100
3988,47,201,1,24,24,10,100
3989,47,201,1,25,25,10,100
3990,47,201,1,26,26,5,100
3991,47,201,1,27,27,5,100
3992,47,201,1,28,28,4,100
3993,47,201,1,29,29,4,100
3995,47,201,1,30,30,1,100
3999,48,42,1,45,45,10,20
4000,48,42,1,46,46,5,20
4001,48,42,1,44,44,5,20
4002,48,42,1,42,42,10,15
4003,48,42,1,43,43,5,15
4007,48,67,1,45,45,20,25
4008,48,67,1,46,46,4,25
4009,48,67,1,44,44,1,25
4011,48,75,1,45,45,20,20
4012,48,75,1,40,40,20,40
4014,48,75,1,42,42,10,40
4016,48,95,1,44,44,10,10
4017,48,95,1,41,41,10,20
4018,48,95,1,42,42,10,20
4019,48,111,1,41,41,20,20
4020,48,112,1,41,41,10,15
4021,48,112,1,43,43,5,15
4023,48,208,1,46,46,10,10
4025,48,208,1,42,42,1,5
4029,48,308,1,45,45,10,15
4030,48,308,1,46,46,4,15
4031,48,308,1,44,44,1,15
4033,48,444,1,41,41,1,5
4037,49,42,1,46,46,10,20
4038,49,42,1,47,47,5,20
4039,49,42,1,45,45,5,20
4040,49,42,1,41,41,10,15
4041,49,42,1,44,44,5,15
4045,49,64,1,46,46,20,25
4046,49,64,1,47,47,4,25
4047,49,64,1,45,45,1,25
4049,49,75,1,46,46,20,20
4051,49,75,1,41,41,10,25
4052,49,75,1,43,43,5,25
4053,49,82,1,41,41,20,30
4054,49,82,1,43,43,10,30
4056,49,95,1,45,45,10,10
4058,49,95,1,42,42,1,5
4060,49,208,1,47,47,10,10
4062,49,208,1,42,42,10,40
4063,49,208,1,44,44,10,40
4067,49,308,1,46,46,10,15
4068,49,308,1,47,47,4,15
4069,49,308,1,45,45,1,15
4071,49,444,1,43,43,1,5
4080,50,42,1,45,45,10,120
4081,50,42,1,46,46,5,120
4084,50,42,5,35,45,30,120
4087,50,42,5,40,50,1,120
4088,50,42,1,41,41,10,25
4089,50,42,1,44,44,5,25
4092,50,42,5,30,50,1,25
4096,50,67,1,45,45,20,25
4097,50,67,1,46,46,4,25
4098,50,67,1,44,44,1,25
4100,50,75,1,41,41,10,25
4101,50,75,1,43,43,5,25
4102,50,95,1,42,42,10,10
4123,50,129,2,4,6,60,200
4124,50,129,2,3,7,30,200
4126,50,129,2,5,10,4,200
4127,50,129,2,5,15,1,200
4129,50,129,3,15,20,40,200
4132,50,129,3,10,25,1,200
4142,50,130,4,20,50,1,100
4144,50,130,4,30,40,40,100
4147,50,130,4,40,55,1,100
4148,50,184,1,41,41,20,30
4149,50,184,1,43,43,10,30
4151,50,208,1,46,46,10,10
4153,50,208,1,44,44,1,5
4157,50,308,1,45,45,10,15
4158,50,308,1,46,46,4,15
4159,50,308,1,44,44,1,15
4162,50,419,1,45,45,20,30
4164,50,419,1,42,42,20,120
4165,50,419,1,44,44,10,120
4167,50,419,5,30,50,30,120
4169,50,444,1,43,43,1,5
4175,51,42,1,51,51,10,110
4176,51,42,1,52,52,5,110
4178,51,42,5,40,50,60,110
4179,51,42,5,45,55,30,110
4180,51,42,1,47,47,10,15
4181,51,42,1,50,50,5,15
4185,51,67,1,51,51,20,25
4186,51,67,1,52,52,4,25
4187,51,67,1,50,50,1,25
4189,51,75,1,47,47,10,25
4190,51,75,1,49,49,5,25
4191,51,87,1,48,48,10,45
4193,51,87,1,50,50,1,45
4194,51,87,5,35,55,30,45
4215,51,129,2,4,6,60,200
4216,51,129,2,3,7,30,200
4218,51,129,2,5,10,4,200
4219,51,129,2,5,15,1,200
4221,51,129,3,15,20,40,200
4224,51,129,3,10,25,1,200
4234,51,130,4,20,50,1,100
4236,51,130,4,30,40,40,100
4239,51,130,4,40,55,1,100
4243,51,131,5,40,50,5,10
4244,51,131,5,45,55,4,10
4245,51,131,5,50,60,1,10
4248,51,131,5,35,55,1,10
4249,51,184,1,47,47,20,30
4250,51,184,1,49,49,10,30
4252,51,208,1,52,52,10,10
4256,51,308,1,51,51,10,15
