id,creature_id,skill_id,learn_method_id,level_learned_at
10307,9,250,4,0
10308,9,250,12,0
10309,9,252,1,1
10310,9,252,2,0
10311,9,252,12,0
10345,9,263,4,0
10346,9,263,12,0
10356,9,264,3,0
10358,9,264,4,0
10359,9,264,12,0
10361,9,270,4,0
10362,9,270,12,0
10380,9,280,4,0
10381,9,280,12,0
10382,9,281,2,0
10383,9,281,12,0
10397,9,291,3,0
10403,9,291,4,0
10404,9,291,12,0
10416,9,308,3,0
10417,9,308,4,0
10418,9,308,12,0
10420,9,311,4,0
10421,9,311,12,0
10433,9,317,4,0
10434,9,317,12,0
10435,9,323,2,0
10436,9,323,12,0
10443,9,330,4,0
10444,9,330,12,0
10457,9,334,3,0
10461,9,334,1,42
10462,9,334,4,0
10463,9,334,12,0
10464,9,341,4,0
10465,9,341,12,0
10484,9,352,3,0
10488,9,352,1,15
10489,9,352,4,0
10490,9,352,12,0
10502,9,360,4,0
10503,9,360,12,0
10508,9,362,4,0
10523,9,374,4,0
10524,9,374,12,0
10525,9,392,2,0
10526,9,392,12,0
10528,9,396,4,0
10529,9,396,12,0
10537,9,399,4,0
10538,9,399,12,0
10552,9,401,3,0
10555,9,401,1,30
10556,9,401,12,0
10558,9,406,3,0
10562,9,406,4,0
10563,9,406,12,0
10575,9,411,4,0
10576,9,411,12,0
10588,9,416,4,0
10589,9,416,12,0
10595,9,419,4,0
10596,9,419,12,0
10601,9,428,3,0
10603,9,428,4,0
10604,9,428,12,0
10631,9,430,1,0
10632,9,430,4,0
10633,9,430,12,0
10638,9,442,12,0
10642,9,453,1,1
10643,9,453,2,0
10644,9,453,12,0
10651,9,479,4,0
10652,9,479,12,0
10659,9,496,4,0
10660,9,496,12,0
10669,9,503,4,0
10672,9,504,1,35
10673,9,504,12,0
10680,9,518,3,0
10681,9,518,4,0
10689,9,523,4,0
10690,9,523,12,0
10697,9,525,4,0
10701,9,526,4,0
10705,9,590,4,0
10708,9,710,3,0
10710,9,710,4,0
10711,9,710,12,0
10713,9,776,4,0
10714,9,776,12,0
10715,9,791,2,0
10716,9,791,12,0
10717,9,805,3,0
10718,9,805,12,0
10719,9,812,3,0
10720,9,812,4,0
10721,9,812,12,0
10722,9,834,1,56
10723,9,834,12,0
10724,9,851,4,0
10725,9,861,4,0
10726,9,861,12,0
10727,9,886,4,0
10728,9,886,12,0
10749,10,33,1,1
10762,10,81,3,0
10773,10,81,1,1
10780,10,173,3,0
10792,10,450,3,0
10794,10,450,1,9
10797,10,527,3,0
10798,10,527,4,0
10799,11,81,3,0
10840,11,106,1,1
10847,11,334,3,0
10848,11,334,4,0
10852,11,450,3,0
10855,11,527,3,0
10856,11,527,4,0
10885,12,16,1,1
10889,12,18,4,0
10908,12,18,1,20
10913,12,29,4,0
10915,12,33,1,1
10917,12,36,4,0
10921,12,38,4,0
10923,12,38,3,0
10947,12,48,1,4
10970,12,60,1,16
10993,12,63,4,0
10998,12,72,4,0
11021,12,76,4,0
11044,12,77,1,12
11067,12,78,1,12
11083,12,79,9,0
11091,12,79,1,12
11094,12,81,3,0
11096,12,81,1,1
11115,12,92,4,0
11156,12,93,1,8
11174,12,94,9,0
11182,12,94,4,0
11191,12,100,4,0
11195,12,102,4,0
11197,12,102,3,0
11219,12,104,4,0
11223,12,106,1,1
11226,12,115,4,0
11239,12,129,3,0
11240,12,129,4,0
11244,12,138,3,0
11256,12,138,4,0
11297,12,156,4,0
11303,12,164,3,0
11316,12,164,4,0
11334,12,168,4,0
11345,12,173,3,0
11346,12,173,4,0
11348,12,174,4,0
11367,12,182,4,0
11380,12,202,3,0
11382,12,202,4,0
11385,12,203,3,0
11390,12,203,4,0
11398,12,207,3,0
11404,12,207,4,0
11422,12,213,4,0
11429,12,214,3,0
11435,12,214,4,0
11500,12,219,1,28
11501,12,219,4,0
11502,12,226,4,0
11504,12,230,4,0
11505,12,234,9,0
11523,12,239,3,0
11539,12,240,4,0
11557,12,241,4,0
11567,12,244,4,0
11584,12,247,4,0
11601,12,263,4,0
11612,12,285,3,0
11614,12,285,4,0
11625,12,314,3,0
11657,12,332,9,0
11663,12,332,4,0
11664,12,334,4,0
11668,12,355,3,0
11674,12,355,4,0
11690,12,366,3,0
11692,12,366,1,36
11704,12,369,4,0
11709,12,403,4,0
11710,12,403,1,24
11723,12,405,1,32
11724,12,405,4,0
11735,12,412,4,0
11746,12,416,4,0
11749,12,432,3,0
11750,12,432,4,0
11766,12,450,3,0
11768,12,450,1,1
11777,12,474,4,0
11785,12,476,1,40
11794,12,483,1,44
11801,12,496,4,0
11808,12,512,4,0
11812,12,522,4,0
11815,12,527,3,0
11816,12,527,4,0
11817,12,542,4,0
11818,12,577,4,0
11822,12,590,4,0
11826,12,611,4,0
11827,12,676,4,0
11828,12,814,3,0
11848,13,40,1,1
11861,13,81,3,0
11871,13,81,1,1
11885,13,450,3,0
11886,13,450,1,9
11889,13,527,3,0
11890,14,81,3,0
11928,14,106,1,1
11935,14,334,3,0
11939,14,450,3,0
11942,14,527,3,0
11946,15,14,3,0
11951,15,14,9,0
11957,15,14,4,0
11960,15,14,12,0
11977,15,15,4,0
11980,15,29,4,0
12019,15,31,1,1
12025,15,36,4,0
12029,15,38,4,0
12031,15,38,3,0
12035,15,38,12,0
12037,15,40,1,17
12082,15,42,1,32
12085,15,42,12,0
12105,15,63,4,0
12108,15,63,12,0
12109,15,64,1,1
12112,15,72,4,0
12130,15,76,4,0
12131,15,76,12,0
12132,15,81,3,0
12133,15,81,1,1
12134,15,81,12,0
12153,15,92,4,0
12156,15,92,12,0
12176,15,97,1,38
12179,15,97,12,0
12206,15,102,4,0
12208,15,102,3,0
12212,15,103,12,0
12231,15,104,4,0
12234,15,106,1,1
12237,15,115,4,0
12259,15,116,1,20
12262,15,116,12,0
12270,15,129,4,0
12273,15,129,3,0
12307,15,156,4,0
12310,15,156,12,0
12314,15,164,3,0
12326,15,164,4,0
12329,15,164,12,0
12344,15,168,4,0
12345,15,168,12,0
12347,15,173,4,0
12353,15,173,3,0
12354,15,173,12,0
12356,15,174,4,0
12374,15,182,4,0
12375,15,182,12,0
12387,15,188,9,0
12394,15,188,4,0
12395,15,188,12,0
12396,15,200,1,31
12397,15,200,4,0
12410,15,202,3,0
12411,15,202,4,0
12412,15,202,12,0
12415,15,203,3,0
12419,15,203,4,0
12420,15,203,12,0
12430,15,206,4,0
12438,15,207,3,0
12444,15,207,4,0
12446,15,210,4,0
12449,15,210,3,0
12450,15,210,1,11
12467,15,213,4,0
12468,15,213,12,0
12475,15,214,3,0
12480,15,214,4,0
12481,15,214,12,0
12514,15,226,9,0
12515,15,226,12,0
12533,15,230,4,0
12566,15,241,4,0
12567,15,241,12,0
12580,15,249,4,0
12596,15,263,4,0
12597,15,263,12,0
12613,15,280,4,0
12614,15,280,12,0
12619,15,282,3,0
12620,15,282,12,0
12639,15,283,3,0
12640,15,283,1,41
12641,15,283,12,0
12652,15,314,3,0
12653,15,314,12,0
12671,15,332,4,0
12672,15,332,12,0
12673,15,334,12,0
12677,15,355,3,0
12683,15,355,4,0
12690,15,366,3,0
12701,15,369,4,0
12702,15,369,12,0
12712,15,371,4,0
12713,15,371,12,0
12723,15,372,1,26
12724,15,372,12,0
12734,15,390,1,29
12735,15,390,12,0
12756,15,398,1,35
12757,15,398,4,0
12758,15,398,12,0
12769,15,404,4,0
12770,15,404,12,0
12771,15,405,12,0
12781,15,416,4,0
12782,15,416,12,0
12785,15,432,3,0
12786,15,432,4,0
12787,15,440,12,0
12794,15,450,3,0
12795,15,450,1,1
12796,15,450,12,0
12797,15,458,12,0
12807,15,474,4,0
12808,15,474,1,23
12809,15,474,12,0
12815,15,496,4,0
12816,15,496,12,0
12822,15,512,4,0
12823,15,512,12,0
12827,15,522,4,0
12830,15,527,3,0
12831,15,527,12,0
12834,15,529,3,0
12835,15,529,4,0
12836,15,529,12,0
12841,15,565,1,44
12842,15,565,12,0
12846,15,590,4,0
12850,15,611,4,0
12853,15,675,3,0
12854,15,675,12,0
12855,15,676,12,0
12856,15,679,12,0
12858,15,693,4,0
12859,15,693,12,0
12860,15,806,12,0
12861,15,814,12,0
12862,15,884,12,0
12887,16,16,1,9
12909,16,17,1,33
12915,16,18,4,0
12933,16,18,1,17
12957,16,19,4,0
12979,16,28,1,5
12982,16,29,4,0
13000,16,33,1,1
13002,16,36,4,0
13006,16,38,4,0
13008,16,38,3,0
13030,16,92,4,0
13052,16,97,1,29
13074,16,98,1,13
13082,16,102,4,0
13084,16,102,3,0
13106,16,104,4,0
13111,16,115,4,0
13142,16,129,4,0
13145,16,129,3,0
13149,16,143,4,0
13152,16,143,3,0
13174,16,156,4,0
13180,16,164,3,0
13192,16,164,4,0
13211,16,168,4,0
13213,16,173,4,0
13219,16,173,3,0
13221,16,174,4,0
13239,16,182,4,0
13255,16,189,4,0
13258,16,189,3,0
13274,16,197,4,0
13277,16,203,3,0
13281,16,203,4,0
13289,16,207,3,0
13295,16,207,4,0
13321,16,211,2,0
13323,16,211,4,0
13340,16,213,4,0
13347,16,214,3,0
13352,16,214,4,0
13419,16,239,3,0
13426,16,239,1,21
13441,16,240,4,0
13458,16,241,4,0
13472,16,253,3,0
13473,16,253,2,0
13478,16,257,3,0
13494,16,263,4,0
13518,16,297,1,25
13526,16,314,3,0
13533,16,314,2,0
13548,16,332,1,45
13549,16,332,4,0
13558,16,355,3,0
13569,16,355,1,37
13570,16,355,4,0
13579,16,365,4,0
13592,16,366,3,0
13593,16,366,1,41
13604,16,369,4,0
13624,16,403,1,49
13625,16,403,2,0
13635,16,413,2,0
13643,16,432,2,0
13644,16,432,3,0
13645,16,432,4,0
13656,16,496,4,0
13661,16,526,4,0
13668,16,542,1,53
13672,16,590,4,0
13715,17,16,1,9
13731,17,17,9,0
13738,17,17,1,37
13744,17,18,4,0
13762,17,18,1,17
13786,17,19,4,0
13828,17,28,1,5
13833,17,29,4,0
13851,17,33,1,1
13853,17,36,4,0
13857,17,38,4,0
13859,17,38,3,0
13881,17,92,4,0
13903,17,97,1,32
13926,17,98,1,13
13934,17,102,4,0
13936,17,102,3,0
13958,17,104,4,0
13963,17,115,4,0
13994,17,129,4,0
13997,17,129,3,0
14001,17,143,4,0
14004,17,143,3,0
14026,17,156,4,0
14032,17,164,3,0
14044,17,164,4,0
14063,17,168,4,0
14065,17,173,4,0
14071,17,173,3,0
14073,17,174,4,0
14091,17,182,4,0
14093,17,189,4,0
14096,17,189,3,0
14098,17,197,4,0
14101,17,203,3,0
14105,17,203,4,0
14113,17,207,3,0
14119,17,207,4,0
14130,17,211,9,0
14135,17,211,4,0
14152,17,213,4,0
14159,17,214,3,0
14164,17,214,4,0
14217,17,239,3,0
14224,17,239,1,22
14239,17,240,4,0
14256,17,241,4,0
14261,17,253,3,0
14266,17,257,3,0
14282,17,263,4,0
14302,17,297,9,0
14308,17,297,1,27
14310,17,314,3,0
14325,17,332,1,52
14326,17,332,4,0
14335,17,355,3,0
14346,17,355,1,42
14347,17,355,4,0
14356,17,365,4,0
14369,17,366,3,0
14370,17,366,1,47
14381,17,369,4,0
14392,17,403,1,57
14395,17,432,3,0
14396,17,432,4,0
14407,17,496,4,0
14412,17,526,4,0
14419,17,542,1,62
14423,17,590,4,0
14466,18,16,1,9
14488,18,17,1,38
14494,18,18,4,0
14512,18,18,1,17
14517,18,18,12,0
14537,18,19,4,0
14540,18,19,12,0
14580,18,28,1,5
14585,18,29,4,0
14603,18,33,1,1
14605,18,36,4,0
14609,18,38,4,0
14611,18,38,3,0
14634,18,63,4,0
14637,18,63,12,0
14656,18,92,4,0
14678,18,97,1,32
14681,18,97,12,0
14721,18,98,1,13
14726,18,98,12,0
14732,18,102,4,0
14734,18,102,3,0
14756,18,104,4,0
14761,18,115,4,0
14792,18,129,4,0
14795,18,129,3,0
14799,18,143,4,0
14804,18,143,3,0
14805,18,143,1,1
14808,18,143,12,0
14828,18,156,4,0
14831,18,156,12,0
14835,18,164,3,0
14847,18,164,4,0
14850,18,164,12,0
14867,18,168,4,0
14868,18,168,12,0
14870,18,173,4,0
14876,18,173,3,0
14877,18,173,12,0
14879,18,174,4,0
14897,18,182,4,0
14898,18,182,12,0
14900,18,189,4,0
14903,18,189,3,0
14905,18,197,4,0
14908,18,203,3,0
14912,18,203,4,0
14913,18,203,12,0
14921,18,207,3,0
14927,18,207,4,0
14942,18,211,4,0
14943,18,211,12,0
14960,18,213,4,0
14961,18,213,12,0
14968,18,214,3,0
14973,18,214,4,0
14974,18,214,12,0
15027,18,239,3,0
15034,18,239,1,22
15049,18,240,4,0
15050,18,240,12,0
15067,18,241,4,0
15068,18,241,12,0
15073,18,253,3,0
15074,18,253,12,0
15079,18,257,3,0
15080,18,257,1,1
15081,18,257,12,0
15097,18,263,4,0
15098,18,263,12,0
15122,18,297,1,27
15123,18,297,12,0
15125,18,314,3,0
15140,18,332,1,56
15141,18,332,4,0
15142,18,332,12,0
15151,18,355,3,0
15162,18,355,1,44
15163,18,355,4,0
15164,18,355,12,0
15173,18,365,4,0
15186,18,366,3,0
15187,18,366,1,50
15188,18,366,12,0
15199,18,369,4,0
15200,18,369,12,0
15211,18,403,1,62
15212,18,403,12,0
15213,18,413,12,0
15223,18,416,4,0
15224,18,416,12,0
15227,18,432,3,0
15228,18,432,4,0
15239,18,496,4,0
15240,18,496,12,0
15245,18,526,4,0
15257,18,542,1,68
15258,18,542,12,0
15262,18,590,4,0
15264,18,814,12,0
15277,19,15,4,0
15280,19,29,3,0
15281,19,29,4,0
15301,19,33,1,1
15305,19,34,4,0
15307,19,34,3,0
15312,19,36,4,0
15313,19,36,1,16
15317,19,38,4,0
15319,19,38,3,0
15331,19,38,1,31
15353,19,39,1,1
15380,19,44,1,10
15381,19,44,2,0
15383,19,55,4,0
15401,19,58,4,0
15421,19,59,4,0
15425,19,61,4,0
15434,19,68,3,0
15444,19,68,2,0
15462,19,85,4,0
15466,19,86,3,0
15478,19,86,4,0
15498,19,87,4,0
15518,19,91,4,0
15539,19,92,4,0
15561,19,98,1,4
15569,19,102,4,0
15571,19,102,3,0
15589,19,103,2,0
15608,19,104,4,0
15612,19,111,4,0
15613,19,111,3,0
15633,19,116,1,7
15643,19,129,4,0
15646,19,129,3,0
15667,19,154,2,0
15687,19,156,4,0
15732,19,162,3,0
15734,19,162,1,28
15740,19,164,3,0
15752,19,164,4,0
15771,19,168,4,0
15786,19,172,2,0
15788,19,173,4,0
15794,19,173,3,0
15796,19,174,4,0
15811,19,179,2,0
15829,19,182,4,0
15830,19,188,4,0
15832,19,189,4,0
15835,19,189,3,0
15837,19,196,4,0
15844,19,196,3,0
15847,19,203,3,0
15851,19,203,4,0
15862,19,207,2,0
15865,19,207,3,0
15871,19,207,4,0
15888,19,213,4,0
15895,19,214,3,0
15900,19,214,4,0
15961,19,231,3,0
15963,19,231,4,0
15994,19,240,4,0
16011,19,241,4,0
16022,19,242,1,22
16040,19,247,4,0
16055,19,249,4,0
16070,19,253,3,0
16071,19,253,2,0
16087,19,263,4,0
16103,19,269,4,0
16129,19,283,3,0
16130,19,283,1,34
16142,19,343,3,0
16152,19,351,3,0
16153,19,351,4,0
16162,19,365,4,0
16172,19,369,4,0
16182,19,372,1,19
16205,19,387,3,0
16206,19,387,2,0
16211,19,389,3,0
16219,19,389,1,25
16224,19,428,3,0
16237,19,447,4,0
16247,19,451,4,0
16253,19,496,4,0
16257,19,514,4,0
16264,19,515,2,0
16269,19,526,4,0
16275,19,528,4,0
16279,19,590,4,0
16300,20,14,1,1
16301,20,14,4,0
16316,20,15,4,0
16319,20,29,3,0
16320,20,29,4,0
16340,20,33,1,1
16344,20,34,4,0
16346,20,34,3,0
16351,20,36,4,0
16352,20,36,1,16
16356,20,38,4,0
16358,20,38,3,0
16370,20,38,1,39
16393,20,39,1,1
16406,20,44,1,10
16423,20,46,4,0
16425,20,55,4,0
16430,20,58,3,0
16446,20,58,4,0
16468,20,59,4,0
16472,20,61,4,0
16494,20,63,4,0
16498,20,68,3,0
16499,20,68,1,1
16514,20,70,4,0
16517,20,85,3,0
16533,20,85,4,0
16537,20,86,3,0
16549,20,86,4,0
16569,20,87,4,0
16589,20,91,4,0
16610,20,92,4,0
16652,20,98,1,4
16662,20,102,4,0
16664,20,102,3,0
16686,20,104,4,0
16690,20,111,4,0
16691,20,111,3,0
16715,20,116,1,7
16725,20,129,4,0
16728,20,129,3,0
16735,20,154,1,1
16755,20,156,4,0
16794,20,162,9,0
16802,20,162,3,0
16804,20,162,1,34
16810,20,164,3,0
16822,20,164,4,0
16841,20,168,4,0
16843,20,173,4,0
16849,20,173,3,0
16851,20,174,4,0
16869,20,182,4,0
16881,20,184,9,0
16890,20,184,1,1
16891,20,188,4,0
16893,20,189,4,0
16896,20,189,3,0
16898,20,196,4,0
16905,20,196,3,0
16908,20,203,3,0
16912,20,203,4,0
16920,20,207,3,0
16926,20,207,4,0
16943,20,213,4,0
16950,20,214,3,0
16955,20,214,4,0
17016,20,231,3,0
17018,20,231,4,0
17049,20,240,4,0
17066,20,241,4,0
17077,20,242,1,24
17095,20,247,4,0
17110,20,249,4,0
17113,20,253,3,0
17129,20,263,4,0
17145,20,269,4,0
17164,20,283,3,0
17165,20,283,1,44
17178,20,343,3,0
17188,20,351,3,0
17189,20,351,4,0
17198,20,365,4,0
17208,20,369,4,0
17218,20,372,1,19
17223,20,387,3,0
17228,20,389,3,0
17236,20,389,1,29
17246,20,416,4,0
17251,20,428,3,0
17264,20,447,4,0
17274,20,451,4,0
17280,20,496,4,0
17284,20,514,4,0
17289,20,526,4,0
17295,20,528,4,0
17299,20,590,4,0
17301,20,675,3,0
17302,20,707,3,0
17313,21,17,1,18
17315,21,18,4,0
17325,21,18,2,0
17347,21,19,4,0
17350,21,29,4,0
17370,21,31,1,11
17374,21,36,4,0
17375,21,36,1,22
17379,21,38,4,0
17381,21,38,3,0
17398,21,43,9,0
17405,21,43,1,4
17427,21,45,1,1
17449,21,64,1,1
17471,21,65,1,36
17492,21,92,4,0
17514,21,97,1,25
17531,21,98,2,0
17537,21,102,4,0
17539,21,102,3,0
17561,21,104,4,0
17567,21,116,1,29
17596,21,129,4,0
17599,21,129,3,0
17603,21,143,4,0
17619,21,143,3,0
17620,21,143,2,0
17642,21,156,4,0
17659,21,161,4,0
17660,21,161,2,0
17664,21,164,3,0
17676,21,164,4,0
17695,21,168,4,0
17697,21,173,4,0
17703,21,173,3,0
17705,21,174,4,0
17723,21,182,4,0
17738,21,184,2,0
17754,21,189,4,0
17757,21,189,3,0
17759,21,197,4,0
17762,21,203,3,0
17766,21,203,4,0
17774,21,206,2,0
17776,21,206,9,0
17782,21,206,4,0
17790,21,207,3,0
17796,21,207,4,0
17815,21,211,2,0
17817,21,211,4,0
17834,21,213,4,0
17841,21,214,3,0
17846,21,214,4,0
17879,21,226,9,0
17913,21,239,3,0
17928,21,240,4,0
17945,21,241,4,0
17957,21,253,3,0
17958,21,253,2,0
17963,21,257,3,0
17979,21,263,4,0
17996,21,297,2,0
18009,21,310,2,0
18011,21,314,3,0
18030,21,332,9,0
18041,21,332,1,15
18042,21,332,4,0
18051,21,355,3,0
18062,21,355,1,32
18063,21,355,4,0
18072,21,365,4,0
18076,21,366,3,0
18087,21,369,4,0
18097,21,372,1,8
18100,21,432,3,0
18101,21,432,4,0
18112,21,496,4,0
18118,21,497,4,0
18123,21,526,4,0
18126,21,529,3,0
18127,21,529,4,0
18131,21,590,4,0
18136,22,17,1,18
18138,22,18,4,0
18160,22,19,4,0
18163,22,29,4,0
18197,22,31,1,11
18201,22,36,4,0
18202,22,36,1,23
18206,22,38,4,0
18208,22,38,3,0
18251,22,43,1,4
18276,22,45,1,1
18298,22,63,4,0
18320,22,64,1,1
18342,22,65,1,41
18363,22,92,4,0
18385,22,97,1,27
18388,22,98,1,1
18394,22,102,4,0
18396,22,102,3,0
18418,22,104,4,0
18425,22,116,1,32
18454,22,129,4,0
18457,22,129,3,0
18461,22,143,4,0
18466,22,143,3,0
18467,22,143,1,1
18489,22,156,4,0
18492,22,161,4,0
18496,22,164,3,0
18508,22,164,4,0
18527,22,168,4,0
18529,22,173,4,0
18535,22,173,3,0
18537,22,174,4,0
18555,22,182,4,0
18557,22,189,4,0
18560,22,189,3,0
18562,22,197,4,0
18565,22,203,3,0
18569,22,203,4,0
18576,22,206,4,0
18584,22,207,3,0
18590,22,207,4,0
18605,22,211,4,0
18622,22,213,4,0
18629,22,214,3,0
18634,22,214,4,0
18702,22,239,3,0
18717,22,240,4,0
18734,22,241,4,0
18737,22,253,3,0
18742,22,257,3,0
18758,22,263,4,0
18769,22,314,3,0
18793,22,332,1,15
18794,22,332,4,0
18803,22,355,3,0
18814,22,355,1,36
18815,22,355,4,0
18833,22,365,1,1
18834,22,365,4,0
18838,22,366,3,0
18849,22,369,4,0
18859,22,372,1,8
18869,22,416,4,0
18872,22,432,3,0
18873,22,432,4,0
18884,22,496,4,0
18890,22,497,4,0
18895,22,526,4,0
18908,22,529,3,0
18910,22,529,4,0
18912,22,529,1,45
18916,22,590,4,0
18918,22,675,3,0
18921,23,20,3,0
18936,23,21,1,28
18937,23,21,2,0
18940,23,29,3,0
18941,23,29,4,0
18943,23,34,4,0
18945,23,34,3,0
18969,23,35,1,1
18974,23,36,4,0
18980,23,38,3,0
18982,23,38,4,0
19005,23,40,1,4
19028,23,43,1,1
19051,23,44,1,9
19063,23,50,2,0
19084,23,51,1,20
19103,23,70,4,0
19108,23,72,4,0
19131,23,89,4,0
19135,23,90,4,0
19156,23,91,4,0
19177,23,92,1,36
19179,23,92,4,0
19187,23,102,4,0
19189,23,102,3,0
19213,23,103,1,17
19234,23,104,4,0
19255,23,114,1,41
19256,23,114,4,0
19285,23,137,1,12
19288,23,141,4,0
19309,23,156,4,0
19315,23,157,3,0
19327,23,157,4,0
19333,23,164,3,0
19346,23,164,4,0
19366,23,168,4,0
19368,23,173,4,0
19374,23,173,3,0
19376,23,174,4,0
19395,23,180,3,0
19397,23,180,2,0
19398,23,180,4,0
19417,23,182,4,0
19428,23,184,2,0
19429,23,184,4,0
19449,23,188,1,33
19450,23,188,4,0
19451,23,189,4,0
19464,23,202,3,0
19466,23,202,4,0
19469,23,203,3,0
19474,23,203,4,0
19482,23,207,3,0
19488,23,207,4,0
19505,23,213,4,0
19512,23,214,3,0
19518,23,214,4,0
19580,23,231,2,0
19581,23,231,3,0
19583,23,231,4,0
19615,23,240,4,0
19633,23,241,4,0
19634,23,242,2,0
19635,23,242,4,0
19650,23,251,2,0
19666,23,254,1,25
19682,23,255,1,25
19698,23,256,1,25
19713,23,259,4,0
19730,23,263,4,0
19731,23,282,4,0
19771,23,305,2,0
19782,23,317,4,0
19783,23,341,4,0
19794,23,342,2,0
19795,23,342,4,0
19808,23,371,4,0
19822,23,380,3,0
19824,23,380,1,36
19832,23,389,2,0
19833,23,390,4,0
19843,23,398,1,24
19846,23,398,4,0
19850,23,399,3,0
19857,23,399,4,0
19862,23,401,3,0
19867,23,402,3,0
19868,23,402,4,0
19877,23,415,2,0
19878,23,424,4,0
19901,23,441,3,0
19903,23,441,1,49
19904,23,441,4,0
19914,23,474,4,0
19921,23,482,4,0
19929,23,489,1,44
19937,23,491,1,28
19938,23,491,4,0
19944,23,496,4,0
19951,23,523,4,0
19952,23,555,4,0
19958,23,562,1,38
19962,23,590,4,0
19966,23,611,4,0
19968,23,693,4,0
19969,23,706,4,0
19970,23,799,4,0
19971,23,806,4,0
19972,23,808,4,0
19973,23,851,4,0
19974,23,885,4,0
19977,24,20,3,0
19978,24,21,1,36
19981,24,29,3,0
19982,24,29,4,0
19986,24,34,3,0
19988,24,34,4,0
19991,24,34,12,0
20012,24,35,1,1
20015,24,35,12,0
20018,24,36,4,0
20024,24,38,3,0
20026,24,38,4,0
20029,24,38,12,0
20069,24,40,1,1
20095,24,43,1,1
20122,24,44,9,0
20136,24,44,1,1
20139,24,44,12,0
20161,24,51,1,20
20184,24,63,4,0
20187,24,63,12,0
20204,24,70,4,0
20209,24,72,4,0
20232,24,89,4,0
20235,24,89,12,0
20237,24,90,4,0
20258,24,91,4,0
20261,24,91,12,0
20280,24,92,1,52
20282,24,92,4,0
20285,24,92,12,0
20291,24,102,4,0
20293,24,102,3,0
20317,24,103,1,17
20320,24,103,12,0
20339,24,104,4,0
20360,24,114,1,51
20361,24,114,4,0
20362,24,114,12,0
20384,24,137,9,0
20392,24,137,1,12
20395,24,137,12,0
20396,24,141,4,0
20397,24,141,12,0
20418,24,156,4,0
20421,24,156,12,0
20425,24,157,3,0
20437,24,157,4,0
20440,24,157,12,0
20444,24,164,3,0
20457,24,164,4,0
20460,24,164,12,0
20478,24,168,4,0
20479,24,168,12,0
20481,24,173,4,0
20487,24,173,3,0
20488,24,173,12,0
20490,24,174,4,0
20495,24,180,3,0
20496,24,180,2,0
20497,24,180,4,0
20498,24,180,12,0
20517,24,182,4,0
20518,24,182,12,0
20519,24,184,2,0
20520,24,184,4,0
20521,24,184,12,0
20533,24,188,9,0
20542,24,188,1,39
20543,24,188,4,0
20544,24,188,12,0
20545,24,189,4,0
20546,24,189,12,0
20559,24,202,3,0
20561,24,202,4,0
20562,24,202,12,0
20565,24,203,3,0
20570,24,203,4,0
20571,24,203,12,0
20579,24,207,3,0
20585,24,207,4,0
20602,24,213,4,0
20609,24,214,3,0
20615,24,214,4,0
20616,24,214,12,0
20649,24,220,4,0
20650,24,220,12,0
20661,24,231,3,0
20663,24,231,4,0
20664,24,231,12,0
20696,24,240,4,0
20697,24,240,12,0
20715,24,241,4,0
20716,24,241,12,0
20732,24,242,1,0
20733,24,242,4,0
20734,24,242,12,0
20735,24,251,12,0
20751,24,254,1,27
20752,24,254,12,0
20768,24,255,1,27
20769,24,255,12,0
20785,24,256,1,27
20786,24,256,12,0
20801,24,259,4,0
20818,24,263,4,0
20819,24,263,12,0
20820,24,282,4,0
20821,24,282,12,0
20843,24,305,2,0
20844,24,305,12,0
20855,24,317,4,0
20856,24,317,12,0
20857,24,341,4,0
20858,24,341,12,0
20859,24,342,2,0
20860,24,342,4,0
20873,24,371,4,0
20874,24,371,12,0
20888,24,380,3,0
20890,24,380,1,44
20891,24,380,12,0
20892,24,389,1,1
20893,24,389,2,0
20894,24,389,12,0
20895,24,390,4,0
20896,24,390,12,0
20906,24,398,1,28
20909,24,398,4,0
20910,24,398,12,0
20914,24,399,3,0
20921,24,399,4,0
20922,24,399,12,0
20927,24,401,3,0
20932,24,402,3,0
20933,24,402,4,0
20934,24,402,12,0
20935,24,415,2,0
20936,24,415,12,0
20947,24,416,4,0
20948,24,416,12,0
20959,24,422,1,1
20960,24,422,4,0
20961,24,422,12,0
20972,24,423,1,1
20973,24,423,4,0
20974,24,423,12,0
20985,24,424,1,1
20986,24,424,4,0
20987,24,424,12,0
21010,24,441,3,0
21012,24,441,1,63
21013,24,441,4,0
21014,24,441,12,0
21024,24,474,4,0
21025,24,474,12,0
21032,24,482,4,0
21033,24,482,12,0
21041,24,489,1,56
21042,24,489,12,0
21050,24,491,1,32
21051,24,491,4,0
21052,24,491,12,0
21058,24,496,4,0
21059,24,496,12,0
21067,24,523,4,0
21068,24,523,12,0
21076,24,525,4,0
21077,24,525,12,0
21078,24,555,4,0
21079,24,555,12,0
21085,24,562,1,48
21086,24,562,12,0
21090,24,590,4,0
21094,24,611,4,0
21095,24,675,3,0
21096,24,675,4,0
21097,24,675,12,0
21099,24,693,4,0
21100,24,693,12,0
21101,24,706,4,0
21102,24,706,12,0
21103,24,707,3,0
21104,24,707,4,0
21105,24,707,12,0
21106,24,784,4,0
21107,24,784,12,0
21108,24,799,4,0
21109,24,799,12,0
21110,24,806,4,0
21111,24,806,12,0
21112,24,808,4,0
21113,24,808,12,0
21114,24,851,4,0
