id,encounter_id,condition_value_id
1918,2975,181
1919,2976,182
1920,2976,186
1921,2977,182
1922,2977,186
1923,2979,181
1924,2980,182
1925,2980,186
1926,2981,182
1927,2981,186
1928,2986,183
1929,2987,183
1930,2988,182
1931,2988,37
1932,2989,182
1933,2989,37
1934,2990,182
1935,2990,37
1936,2991,182
1937,2991,37
1938,2992,183
1939,2992,37
1940,2993,183
1941,2993,37
1942,2994,8
1943,2995,9
1944,2996,10
1945,2997,11
1946,2998,13
1947,3000,183
1948,3000,186
1949,3001,183
1950,3001,186
1951,3002,8
1952,3003,9
1953,3004,10
1954,3005,11
1955,3006,13
1956,3008,183
1957,3008,186
1958,3009,183
1959,3009,186
1960,3010,184
1961,3011,184
1962,3012,184
1963,3013,184
1964,3014,182
1965,3014,37
1966,3015,182
1967,3015,37
1968,3016,182
1969,3016,37
1970,3017,182
1971,3017,37
1972,3018,183
1973,3018,37
1974,3019,183
1975,3019,37
1976,3027,183
1977,3027,37
1978,3028,183
1979,3028,37
1980,3029,182
1981,3030,182
1982,3031,3
1983,3032,4
1984,3033,3
1985,3034,4
1986,3035,184
1987,3036,184
1988,3037,184
1989,3038,184
1990,3039,8
1991,3040,9
1992,3041,10
1993,3042,11
1994,3043,13
1995,3045,182
1996,3045,186
1997,3046,182
1998,3046,186
1999,3047,8
2000,3048,9
2001,3049,10
2002,3050,11
2003,3051,13
2004,3053,182
2005,3053,186
2006,3054,182
2007,3054,186
2008,3056,182
2009,3056,186
2010,3057,182
2011,3057,186
2012,3059,182
2013,3059,186
2014,3060,182
2015,3060,186
2016,3062,3
2017,3063,4
2018,3064,3
2019,3065,4
2020,3066,3
2021,3067,4
2022,3068,185
2023,3069,185
2024,3070,185
2025,3071,185
2026,3072,185
2027,3073,185
2028,3074,182
2029,3074,37
2030,3075,182
2031,3075,37
2032,3076,182
2033,3076,37
2034,3077,182
2035,3077,37
2036,3078,183
2037,3078,37
2038,3079,183
2039,3079,37
2040,3080,185
2041,3081,185
2042,3082,185
2043,3083,185
2044,3084,187
2045,3085,187
2046,3086,182
2047,3086,37
2048,3087,182
2049,3087,37
2050,3088,182
2051,3088,37
2052,3089,182
2053,3089,37
2054,3090,182
2055,3090,37
2056,3091,182
2057,3091,37
2058,3092,185
2059,3093,185
2060,3094,185
2061,3095,185
2062,3096,184
2063,3097,184
2064,3098,12
2065,3099,12
2066,3100,12
2067,3101,12
2068,3102,12
2069,3103,12
2070,3104,182
2071,3104,37
2072,3105,182
2073,3105,37
2074,3106,182
2075,3106,37
2076,3107,182
2077,3107,37
2078,3108,183
2079,3108,37
2080,3109,183
2081,3109,37
2082,3110,8
2083,3111,9
2084,3112,10
2085,3113,11
2086,3114,13
2087,3115,8
2088,3116,9
2089,3117,10
2090,3118,11
2091,3119,13
2092,3122,8
2093,3123,9
2094,3124,10
2095,3125,11
2096,3126,13
2097,3127,8
2098,3128,9
2099,3129,10
2100,3130,11
2101,3131,13
2102,3134,184
2103,3135,184
2104,3136,184
2105,3137,184
2106,3138,182
2107,3138,37
2108,3139,182
2109,3139,37
2110,3140,182
2111,3140,37
2112,3141,182
2113,3141,37
2114,3142,183
2115,3142,37
2116,3143,183
2117,3143,37
2118,3144,8
2119,3145,9
2120,3146,10
2121,3147,11
2122,3148,13
2123,3150,182
2124,3151,182
2125,3152,182
2126,3152,37
2127,3153,182
2128,3153,37
2129,3154,182
2130,3154,37
2131,3155,182
2132,3155,37
2133,3156,183
2134,3156,37
2135,3157,183
2136,3157,37
2137,3186,5
2138,3187,5
2139,3188,5
2140,3189,5
2141,3190,5
2142,3191,5
2143,3193,181
2144,3195,182
2145,3195,186
2146,3196,182
2147,3196,186
2148,3198,181
2149,3200,182
2150,3200,186
2151,3201,182
2152,3201,186
2153,3202,182
2154,3202,37
2155,3203,182
2156,3203,37
2157,3204,182
2158,3204,37
2159,3205,182
2160,3205,37
2161,3206,3
2162,3207,4
2163,3209,8
2164,3210,9
2165,3211,10
2166,3212,11
2167,3213,13
2168,3215,182
2169,3216,182
2170,3219,183
2171,3219,186
2172,3220,183
2173,3220,186
2174,3223,183
2175,3223,186
2176,3224,183
2177,3224,186
2178,3226,181
2179,3227,181
2180,3230,188
2181,3230,186
2182,3231,188
2183,3231,186
2184,3233,181
2185,3235,182
2186,3235,186
2187,3236,182
2188,3236,186
2189,3238,181
2190,3240,182
2191,3240,186
2192,3241,182
2193,3241,186
2194,3246,183
2195,3247,183
2196,3248,182
2197,3248,37
2198,3249,182
2199,3249,37
2200,3250,182
2201,3250,37
2202,3251,182
2203,3251,37
2204,3252,183
2205,3252,37
2206,3253,183
2207,3253,37
2208,3255,183
2209,3255,186
2210,3256,183
2211,3256,186
2212,3258,183
2213,3258,186
2214,3259,183
2215,3259,186
2216,3260,184
2217,3261,184
2218,3262,184
2219,3263,184
2220,3264,182
2221,3264,37
2222,3265,182
2223,3265,37
2224,3266,182
2225,3266,37
2226,3267,182
2227,3267,37
2228,3268,183
2229,3268,37
2230,3269,183
2231,3269,37
2232,3287,183
2233,3287,37
2234,3288,183
2235,3288,37
2236,3289,182
2237,3290,182
2238,3291,3
2239,3292,4
2240,3293,3
2241,3294,4
2242,3295,184
2243,3296,184
2244,3297,184
2245,3298,184
2246,3300,182
2247,3300,186
2248,3301,182
2249,3301,186
2250,3303,182
2251,3303,186
2252,3304,182
2253,3304,186
2254,3306,182
2255,3306,186
2256,3307,182
2257,3307,186
2258,3309,182
2259,3309,186
2260,3310,182
2261,3310,186
2262,3312,3
2263,3313,4
2264,3314,3
2265,3315,4
2266,3316,3
2267,3317,4
2268,3318,185
2269,3319,185
2270,3320,185
2271,3321,185
2272,3322,185
2273,3323,185
2274,3324,182
2275,3324,37
2276,3325,182
2277,3325,37
2278,3326,182
2279,3326,37
2280,3327,182
2281,3327,37
2282,3328,183
2283,3328,37
2284,3329,183
2285,3329,37
2286,3330,185
2287,3331,185
2288,3332,185
2289,3333,185
2290,3334,187
2291,3335,187
2292,3336,182
2293,3336,37
2294,3337,182
2295,3337,37
2296,3338,182
2297,3338,37
2298,3339,182
2299,3339,37
2300,3340,182
2301,3340,37
2302,3341,182
2303,3341,37
2304,3342,185
2305,3343,185
2306,3344,185
2307,3345,185
2308,3346,184
2309,3347,184
2310,4002,5
2311,4013,3
2312,4014,4
2313,4040,5
2314,4050,3
2315,4051,4
2316,4088,5
2317,4099,3
2318,4100,4
2319,4180,5
2320,4188,3
2321,4189,4
2322,4274,5
2323,4285,3
2324,4286,4
2325,4312,5
2326,4323,3
2327,4324,4
2328,4572,3
2329,4573,4
2330,4574,7
2331,4575,3
2332,4576,4
2333,4577,7
2334,4578,3
2335,4579,4
2336,4580,7
2337,4581,5
2338,4582,5
2339,4583,5
2340,4584,3
2341,4585,4
2342,4587,3
2343,4588,4
2344,4592,7
2345,4593,7
2346,4594,7
2347,4595,8
2348,4596,9
2349,4597,10
2350,4598,12
2351,4599,7
2352,4600,8
2353,4601,9
2354,4602,10
2355,4603,12
2356,4604,7
2357,4606,7
2358,4610,11
2359,4611,11
2360,4612,11
2361,4613,11
2362,4617,13
2363,4618,13
2364,4619,13
2365,4620,13
2366,4621,8
2367,4622,9
2368,4623,10
2369,4624,12
2370,4625,7
2371,4626,8
2372,4627,9
2373,4628,10
2374,4629,12
2375,4630,7
2376,4632,7
2377,4636,6
2378,4637,6
2379,4638,6
2380,4639,6
2381,4640,6
2382,4641,6
2383,4642,6
2384,4643,6
2385,4644,6
2386,4645,6
2387,4646,6
2388,4647,6
2389,4648,5
2390,4649,5
2391,4656,8
2392,4657,9
2393,4658,10
2394,4659,11
2395,4660,12
2396,4662,8
2397,4663,9
2398,4664,10
2399,4665,11
2400,4666,12
2401,4681,8
2402,4682,9
2403,4683,10
2404,4684,11
2405,4685,12
2406,4687,8
2407,4688,9
2408,4689,10
2409,4690,11
2410,4691,12
2411,4700,13
2412,4701,13
2413,4702,13
2414,4703,13
2415,4711,8
2416,4712,9
2417,4713,10
2418,4714,11
2419,4715,12
2420,4717,8
2421,4718,9
2422,4719,10
2423,4720,11
2424,4721,12
2425,4736,8
2426,4737,9
2427,4738,10
2428,4739,11
2429,4740,12
2430,4742,8
2431,4743,9
2432,4744,10
2433,4745,11
2434,4746,12
2435,4756,13
2436,4757,13
2437,4758,13
2438,4759,13
2439,4762,5
2440,4783,3
2441,4784,4
2442,4831,5
2443,4832,5
2444,4833,5
2445,4834,5
2446,4835,10
2447,4836,10
2448,4837,10
2449,4838,10
2450,4839,10
2451,4840,10
2452,4841,9
2453,4842,9
2454,4843,9
2455,4844,9
2456,4845,9
2457,4846,9
2458,4847,5
2459,4848,8
2460,4849,11
2461,4850,12
2462,4851,13
2463,4857,3
2464,4858,4
2465,4859,3
2466,4860,4
2467,4861,8
2468,4862,11
2469,4863,12
2470,4864,13
2471,4866,3
2472,4867,4
2473,4868,3
2474,4869,4
2475,4870,8
2476,4871,11
2477,4872,12
2478,4873,13
2479,4875,3
2480,4876,4
2481,4880,8
2482,4881,11
2483,4882,12
2484,4883,13
2485,4887,8
2486,4888,11
2487,4889,12
2488,4890,13
2489,4895,8
2490,4896,11
2491,4897,12
2492,4898,13
2493,4908,3
2494,4909,4
2495,4919,10
2496,4920,10
2497,4921,10
2498,4922,10
2499,4923,10
2500,4924,10
2501,4925,9
2502,4926,9
2503,4927,9
2504,4928,9
2505,4929,9
2506,4930,9
2507,4931,8
2508,4932,7
2509,4933,5
2510,4934,11
2511,4935,12
2512,4936,13
2513,4937,6
2514,4939,8
2515,4940,11
2516,4941,12
2517,4942,13
2518,4944,8
2519,4945,11
2520,4946,12
2521,4947,13
2522,4949,8
2523,4950,11
2524,4951,12
2525,4952,13
2526,4957,8
2527,4958,11
2528,4959,12
2529,4960,13
2530,4964,8
2531,4965,11
2532,4966,12
2533,4967,13
2534,4985,3
2535,4986,4
2536,4988,10
2537,4989,10
2538,4990,10
2539,4991,10
2540,4992,10
2541,4993,10
2542,4994,9
2543,4995,9
2544,4996,9
2545,4997,9
2546,4998,9
2547,4999,9
2548,5000,5
2549,5001,8
2550,5002,11
2551,5003,12
2552,5004,13
2553,5007,8
2554,5008,11
2555,5009,12
2556,5010,13
2557,5012,8
2558,5013,11
2559,5014,12
2560,5015,13
2561,5017,8
2562,5018,11
2563,5019,12
2564,5020,13
2565,5024,8
2566,5025,11
2567,5026,12
2568,5027,13
2569,5031,8
2570,5032,11
2571,5033,12
2572,5034,13
2573,5053,3
2574,5054,4
2575,5056,10
2576,5057,10
2577,5058,10
2578,5059,10
2579,5060,10
2580,5061,10
2581,5062,9
2582,5063,9
2583,5064,9
2584,5065,9
2585,5066,9
2586,5067,9
2587,5068,5
2588,5069,8
2589,5070,11
2590,5071,12
2591,5072,13
2592,5075,8
2593,5076,11
2594,5077,12
2595,5078,13
2596,5080,8
2597,5081,11
2598,5082,12
2599,5083,13
2600,5085,8
2601,5086,11
2602,5087,12
2603,5088,13
2604,5092,8
2605,5093,11
2606,5094,12
2607,5095,13
2608,5099,8
2609,5100,11
2610,5101,12
2611,5102,13
2612,5113,3
2613,5114,4
2614,5124,10
2615,5125,10
2616,5126,10
2617,5127,10
2618,5128,10
2619,5129,10
2620,5130,9
2621,5131,9
2622,5132,9
2623,5133,9
2624,5134,9
2625,5135,9
2626,5136,8
2627,5137,7
2628,5138,5
2629,5139,11
2630,5140,12
2631,5141,13
2632,5142,6
2633,5144,8
2634,5145,11
2635,5146,12
2636,5147,13
2637,5149,8
2638,5150,11
2639,5151,12
2640,5152,13
2641,5154,8
2642,5155,11
2643,5156,12
2644,5157,13
2645,5162,8
2646,5163,11
2647,5164,12
2648,5165,13
2649,5169,8
2650,5170,11
2651,5171,12
2652,5172,13
2653,5190,3
2654,5191,4
2655,5193,10
2656,5194,10
2657,5195,10
2658,5196,10
2659,5197,10
2660,5198,10
2661,5199,9
2662,5200,9
2663,5201,9
2664,5202,9
2665,5203,9
2666,5204,9
2667,5205,8
2668,5206,5
2669,5207,11
2670,5208,12
2671,5209,13
2672,5211,7
2673,5213,8
2674,5214,11
2675,5215,12
2676,5216,13
2677,5217,6
2678,5218,8
2679,5219,11
2680,5220,12
2681,5221,13
2682,5223,8
2683,5224,11
2684,5225,12
2685,5226,13
2686,5231,8
2687,5232,11
2688,5233,12
2689,5234,13
2690,5238,8
2691,5239,11
2692,5240,12
2693,5241,13
2694,5259,3
2695,5260,4
2696,5262,10
2697,5263,10
2698,5264,10
2699,5265,10
2700,5266,10
2701,5267,10
2702,5268,9
2703,5269,9
2704,5270,9
2705,5271,9
2706,5272,9
2707,5273,9
2708,5274,5
2709,5275,8
2710,5276,11
2711,5277,12
2712,5278,13
2713,5281,8
2714,5282,11
2715,5283,12
2716,5284,13
2717,5286,8
2718,5287,11
2719,5288,12
2720,5289,13
2721,5291,8
2722,5292,11
2723,5293,12
2724,5294,13
2725,5298,8
2726,5299,11
2727,5300,12
2728,5301,13
2729,5305,8
2730,5306,11
2731,5307,12
2732,5308,13
2733,5327,3
2734,5328,4
2735,5330,10
2736,5331,10
2737,5332,10
2738,5333,10
2739,5334,10
2740,5335,10
2741,5336,9
2742,5337,9
2743,5338,9
2744,5339,9
2745,5340,9
2746,5341,9
2747,5342,5
2748,5343,8
2749,5344,11
2750,5345,12
2751,5346,13
2752,5349,8
2753,5350,11
2754,5351,12
2755,5352,13
2756,5354,8
2757,5355,11
2758,5356,12
2759,5357,13
2760,5359,8
2761,5360,11
2762,5361,12
2763,5362,13
2764,5366,8
2765,5367,11
2766,5368,12
2767,5369,13
2768,5373,8
2769,5374,11
2770,5375,12
2771,5376,13
2772,5595,58
2773,5596,58
2774,5597,58
2775,5598,13
2776,5599,13
2777,5600,13
2778,5601,13
2779,5602,13
2780,5603,13
2781,5607,8
2782,5608,9
2783,5609,10
2784,5610,11
2785,5611,12
2786,5616,8
2787,5617,9
2788,5618,10
2789,5619,11
2790,5620,12
2791,5623,8
2792,5624,7
2793,5626,8
2794,5627,9
2795,5628,10
2796,5629,11
2797,5630,12
2798,5633,8
2799,5634,9
2800,5635,10
2801,5636,11
2802,5637,12
2803,5643,9
2804,5644,10
2805,5645,11
2806,5646,12
2807,5647,6
2808,5649,8
2809,5650,9
2810,5651,10
2811,5652,11
2812,5653,12
2813,5665,13
2814,5666,13
2815,5667,13
2816,5668,13
2817,5669,13
2818,5670,13
2819,5673,8
2820,5674,9
2821,5675,10
2822,5676,11
2823,5677,12
2824,5681,8
2825,5682,9
2826,5683,10
2827,5684,11
2828,5685,12
2829,5693,8
2830,5694,9
2831,5695,10
2832,5696,11
2833,5697,12
2834,5710,8
2835,5711,9
2836,5712,10
2837,5713,11
2838,5714,12
2839,5717,8
2840,5718,9
2841,5719,10
2842,5720,11
2843,5721,12
2844,5725,8
2845,5726,9
2846,5727,10
2847,5728,11
2848,5729,12
2849,5839,202
2850,5842,202
2851,5845,202
2852,5848,37
2853,5848,203
2854,5849,37
2855,5849,203
2856,5850,37
2857,5850,203
2858,5851,37
2859,5851,203
2860,5852,37
2861,5852,203
2862,5853,37
2863,5853,203
2864,5854,37
2865,5854,203
2866,5855,37
2867,5855,203
2868,5856,37
2869,5856,203
2870,5857,37
2871,5857,203
2872,5858,37
2873,5858,203
2874,5859,37
2875,5859,203
2876,5860,37
2877,5860,203
2878,5861,37
2879,5861,203
2880,5862,37
2881,5862,203
2882,5863,37
2883,5863,203
2884,5864,37
2885,5864,203
2886,5865,37
2887,5865,203
2888,5866,37
2889,5866,203
2890,5867,37
2891,5867,203
2892,5868,37
2893,5868,203
2894,5869,37
2895,5869,203
2896,5870,37
2897,5870,203
2898,5871,37
2899,5871,203
2900,5872,37
2901,5872,203
2902,5873,37
2903,5873,203
2904,5874,37
2905,5874,203
2906,5875,37
2907,5875,203
2908,5876,37
2909,5876,203
2910,5877,37
2911,5877,203
2912,5878,37
2913,5878,203
2914,5879,37
2915,5879,203
2916,5880,37
2917,5880,203
2918,5881,37
2919,5881,203
2920,5882,37
2921,5882,203
2922,5883,37
2923,5883,203
2924,5884,3
2925,5885,3
2926,5886,202
2927,5889,3
2928,5890,3
2929,5891,202
2930,5895,202
2931,5898,37
2932,5898,203
2933,5899,37
2934,5899,203
2935,5900,37
2936,5900,203
2937,5901,37
2938,5901,203
2939,5902,37
2940,5902,203
2941,5903,37
2942,5903,203
2943,5904,37
2944,5904,203
2945,5905,37
2946,5905,203
2947,5906,37
2948,5906,203
2949,5907,37
2950,5907,203
2951,5908,37
2952,5908,203
2953,5909,37
2954,5909,203
2955,5910,37
2956,5910,203
2957,5911,37
2958,5911,203
2959,5912,37
2960,5912,203
2961,5913,37
2962,5913,203
2963,5914,37
2964,5914,203
2965,5915,37
2966,5915,203
2967,5916,37
2968,5916,203
2969,5917,37
2970,5917,203
2971,5918,37
2972,5918,203
2973,5919,37
2974,5919,203
2975,5920,37
2976,5920,203
2977,5921,37
2978,5921,203
2979,5922,37
2980,5922,203
2981,5923,37
2982,5923,203
2983,5924,37
2984,5924,203
2985,5925,37
2986,5925,203
2987,5926,37
2988,5926,203
2989,5927,37
2990,5927,203
2991,5928,37
2992,5928,203
2993,5929,37
2994,5929,203
2995,5930,37
2996,5930,203
2997,5931,37
2998,5931,203
2999,5932,37
3000,5932,203
3001,5933,37
3002,5933,203
3003,5940,37
3004,5940,203
3005,5941,37
3006,5941,203
3007,5942,37
3008,5942,203
3009,5943,37
3010,5943,203
3011,5944,37
3012,5944,203
3013,5945,37
3014,5945,203
3015,5947,4
3016,5948,4
3017,5950,4
3018,5951,4
3019,5952,3
3020,5953,4
3021,5954,4
3022,5956,5
3023,5957,5
3024,5959,5
3025,5960,5
3026,5962,5
3027,5963,3
3028,5964,5
3029,5965,37
3030,5965,203
3031,5966,37
3032,5966,203
3033,5967,37
3034,5967,203
3035,5968,37
3036,5968,203
3037,5969,37
3038,5969,203
3039,5970,37
3040,5970,203
3041,5971,37
3042,5971,203
3043,5972,37
3044,5972,203
3045,5973,37
3046,5973,203
3047,5974,37
3048,5974,203
3049,5975,37
3050,5975,203
3051,5976,37
3052,5976,203
3053,5977,37
3054,5977,203
3055,5978,37
3056,5978,203
3057,5979,37
3058,5979,203
3059,5980,37
3060,5980,203
3061,5981,37
3062,5981,203
3063,5982,37
3064,5982,203
3065,6091,8
3066,6092,11
3067,6093,12
3068,6094,13
3069,6095,8
3070,6096,11
3071,6097,12
3072,6098,13
3073,6104,8
3074,6105,11
3075,6106,12
3076,6107,13
3077,6108,8
3078,6109,11
3079,6110,12
3080,6111,13
3081,6117,8
3082,6118,11
3083,6119,12
3084,6120,13
3085,6121,8
3086,6122,11
3087,6123,12
3088,6124,13
3089,6133,10
3090,6134,10
3091,6135,10
3092,6136,10
3093,6137,10
3094,6138,10
3095,6139,9
3096,6140,9
3097,6141,9
3098,6142,9
3099,6143,9
3100,6144,9
3101,6157,8
3102,6158,11
3103,6159,12
3104,6160,13
3105,6161,8
3106,6162,11
3107,6163,12
3108,6164,13
3109,6170,8
3110,6171,11
3111,6172,12
3112,6173,13
3113,6174,8
3114,6175,11
3115,6176,12
3116,6177,13
3117,6183,8
3118,6184,11
3119,6185,12
3120,6186,13
3121,6187,8
3122,6188,11
3123,6189,12
3124,6190,13
3125,6199,10
3126,6200,10
3127,6201,10
3128,6202,10
3129,6203,10
3130,6204,10
3131,6205,9
3132,6206,9
3133,6207,9
3134,6208,9
3135,6209,9
3136,6210,9
3137,6222,8
3138,6223,11
3139,6224,12
3140,6225,13
3141,6226,8
3142,6227,11
3143,6228,12
3144,6229,13
3145,6234,8
3146,6235,11
3147,6236,12
3148,6237,13
3149,6238,8
3150,6239,11
3151,6240,12
3152,6241,13
3153,6246,8
3154,6247,11
3155,6248,12
3156,6249,13
3157,6250,8
3158,6251,11
3159,6252,12
3160,6253,13
3161,6265,10
3162,6266,10
3163,6267,10
3164,6268,10
3165,6269,10
3166,6270,10
3167,6271,9
3168,6272,9
3169,6273,9
3170,6274,9
3171,6275,9
3172,6276,9
3173,6287,8
3174,6288,11
3175,6289,12
3176,6290,13
3177,6291,8
3178,6292,11
3179,6293,12
3180,6294,13
3181,6298,8
3182,6299,11
3183,6300,12
3184,6301,13
3185,6302,8
3186,6303,11
3187,6304,12
3188,6305,13
3189,6310,8
3190,6311,11
3191,6312,12
3192,6313,13
3193,6314,8
3194,6315,11
3195,6316,12
3196,6317,13
3197,6331,10
3198,6332,10
3199,6333,10
3200,6334,10
3201,6335,10
3202,6336,10
3203,6337,9
3204,6338,9
3205,6339,9
3206,6340,9
3207,6341,9
3208,6342,9
3209,6343,52
3210,6344,52
3211,6345,52
3212,6356,8
3213,6357,11
3214,6358,12
3215,6359,13
3216,6360,8
3217,6361,11
3218,6362,12
3219,6363,13
3220,6367,8
3221,6368,11
3222,6369,12
3223,6370,13
3224,6371,8
3225,6372,11
3226,6373,12
3227,6374,13
3228,6379,8
3229,6380,11
3230,6381,12
3231,6382,13
3232,6383,8
3233,6384,11
3234,6385,12
3235,6386,13
3236,6393,1
3237,6398,2
3238,6401,10
3239,6402,10
3240,6403,10
3241,6404,10
3242,6405,10
3243,6406,10
3244,6407,9
3245,6408,9
3246,6409,9
3247,6410,9
3248,6411,9
3249,6412,9
3250,6421,8
3251,6422,8
3252,6433,8
3253,6434,8
3254,6449,9
3255,6450,10
3256,6451,11
3257,6452,12
3258,6453,13
3259,6454,9
3260,6455,10
3261,6456,11
3262,6457,12
3263,6458,13
3264,6459,9
3265,6460,10
3266,6461,11
3267,6462,12
3268,6463,13
3269,6464,9
3270,6465,10
3271,6466,11
3272,6467,12
3273,6468,13
3274,6477,8
3275,6478,8
3276,6489,8
3277,6490,8
3278,6505,9
3279,6506,10
3280,6507,11
3281,6508,12
3282,6509,13
3283,6510,9
3284,6511,10
3285,6512,11
3286,6513,12
3287,6514,13
3288,6515,9
3289,6516,10
3290,6517,11
3291,6518,12
3292,6519,13
3293,6520,9
3294,6521,10
3295,6522,11
3296,6523,12
3297,6524,13
3298,6533,8
3299,6534,8
3300,6545,8
3301,6546,8
3302,6561,9
3303,6562,10
3304,6563,11
3305,6564,12
3306,6565,13
3307,6566,9
3308,6567,10
3309,6568,11
